district,year,avg_tmax,avg_tmin,avg_tmean,max_tmax,min_tmin,annual_rainfall,rainy_days,heavy_rain_days,very_heavy_rain_days,HDD_10,HDD_15,HDD_18
Jaunpur,1977,31.974302,18.857397,25.41585,43.42,3.41,917.35614,61,0,0,0.0,27.285,139.835
Jaunpur,1978,31.281889,18.97578,25.128838,44.99,4.02,1109.4247,66,2,1,0.0,33.42,168.93
Jaunpur,1979,32.693752,19.55255,26.123152,44.12,6.92,613.0218,44,0,0,0.0,2.6050005,89.44501
Jaunpur,1980,31.963907,19.192184,25.578047,44.5,5.06,1409.227,71,2,2,0.0,13.225,122.369995
Jaunpur,1981,31.598055,18.854795,25.226423,42.84,5.69,1023.4836,49,2,0,0.0,10.795002,134.515
Jaunpur,1982,31.612,18.327288,24.969645,41.99,5.94,889.7912,65,0,0,0.0,4.4299994,107.50999
Jaunpur,1983,31.128191,18.090137,24.609163,42.29,4.21,1046.2435,58,1,0,0.0,72.93,217.82999
Jaunpur,1984,31.820438,18.460163,25.140299,44.48,5.09,1150.1805,67,4,1,0.0,15.095,150.63501
Jaunpur,1985,32.23296,18.812878,25.522919,44.3,6.16,1152.4008,65,2,1,0.0,4.955,94.71001
Jaunpur,1986,31.715069,18.685726,25.200396,43.84,3.24,873.881,54,0,0,0.0,22.685003,120.94001
Jaunpur,1987,32.652027,19.382877,26.017452,44.3,4.91,1046.6115,46,4,2,0.0,11.195001,114.75
Jaunpur,1988,32.458633,18.928688,25.69366,44.44,5.41,890.2939,57,0,0,0.0,3.1850004,73.03499
Jaunpur,1989,32.03674,18.126768,25.081753,42.44,3.71,905.6242,59,2,0,0.0,37.305,159.695
Jaunpur,1990,31.61926,18.075233,24.847246,42.76,4.0,1299.2086,70,2,0,0.0,15.145,95.705
Jaunpur,1991,32.303097,18.493397,25.398247,42.54,4.12,1111.5236,64,1,0,0.0,32.58,132.89499
Jaunpur,1992,32.47992,18.592133,25.536024,44.3,3.97,810.7232,42,0,0,0.0,19.714996,148.08499
Jaunpur,1993,32.053917,18.475863,25.264889,43.98,4.94,906.58563,60,1,0,0.0,13.384999,124.485
Jaunpur,1994,31.843699,19.535122,25.689411,44.53,6.67,1021.3676,55,2,1,0.0,4.9400005,75.675
Jaunpur,1995,32.529865,19.707808,26.118835,45.12,5.48,975.61786,68,1,0,0.0,15.84,104.935005
Jaunpur,1996,32.07672,18.879507,25.478115,44.74,5.34,963.7796,58,1,0,0.0,5.0999994,113.725
Jaunpur,1997,31.231752,18.885946,25.058851,43.04,5.17,583.303,39,1,0,0.0,29.829998,174.365
Jaunpur,1998,31.763233,19.985617,25.874424,44.62,5.28,617.76666,54,0,0,0.0,35.135,137.635
Jaunpur,1999,32.0734,19.51548,25.794437,44.11,4.75,1275.4067,72,2,0,0.0,34.46,138.1
Jaunpur,2000,31.75828,18.694809,25.226543,41.83,4.61,1008.0308,56,1,0,0.0,27.880001,127.229996
Jaunpur,2001,31.833725,18.912165,25.372946,42.65,4.33,1070.8146,58,2,0,0.0,29.085001,153.265
Jaunpur,2002,32.41408,19.615808,26.014946,43.54,4.24,888.80286,48,1,0,0.0,11.365,97.655
Jaunpur,2003,31.583288,19.091946,25.337618,44.36,2.23,1025.4387,57,2,0,5.4749994,111.64,226.14499
Jaunpur,2004,31.925,19.226448,25.575724,43.29,4.49,480.0489,40,0,0,0.64000034,48.379997,172.805
Jaunpur,2005,32.455452,19.586548,26.021,45.38,5.7,820.03796,52,1,1,0.0,4.175,108.17
Jaunpur,2006,32.45011,19.417479,25.933794,42.63,4.31,870.4557,51,2,1,0.0,11.795002,83.4
Jaunpur,2007,31.975561,18.92685,25.451206,44.37,5.41,709.718,57,1,0,0.0,8.120002,111.595
Jaunpur,2008,31.587923,19.108715,25.34832,43.3,4.4,1112.9822,60,3,1,0.0,17.21,120.31
Jaunpur,2009,32.741367,19.656986,26.199179,44.53,6.51,658.73987,58,0,0,0.0,7.290002,68.55499
Jaunpur,2010,32.712383,20.214054,26.46322,44.52,4.83,555.524,44,0,0,0.0,56.089993,177.915
Jaunpur,2011,31.502985,19.144493,25.32374,42.48,3.0,1059.887,59,1,1,1.1449995,76.015,197.76999
Jaunpur,2012,32.026585,18.931257,25.478922,44.71,4.63,839.94824,55,1,0,0.0,45.335003,174.60501
Jaunpur,2013,31.348824,18.892,25.12041,42.88,1.31,910.50934,60,1,0,4.585,59.924995,167.31
Jaunpur,2014,31.44332,18.81825,25.130785,44.520714,4.908601,696.06067,47,1,0,0.0,56.752655,228.39215
Jaunpur,2015,32.081203,19.609554,25.845377,45.049065,5.116165,823.16406,52,2,0,0.0,38.148365,165.71716
Jaunpur,2016,32.45137,19.559528,26.00545,43.687107,4.105536,1106.678,67,2,0,0.0,12.381569,108.118866
Jaunpur,2017,32.47773,19.647606,26.062668,44.50831,3.703411,794.92474,55,1,0,0.0,11.713199,94.352936
Jaunpur,2018,32.248802,19.087496,25.66815,43.968544,4.5735836,731.5024,52,0,0,0.0,47.244812,176.76176
Jaunpur,2019,31.715244,19.472923,25.594084,44.657463,3.0588264,1107.2507,55,4,2,3.301077,51.26429,181.2634
Jaunpur,2020,30.837812,18.994358,24.916084,43.998947,4.860887,777.7996,56,1,0,0.0,33.01236,186.72906
Jaunpur,2021,31.395962,18.996141,25.19605,42.106216,3.9817858,687.84436,60,0,0,0.0,40.929764,156.87784
Jaunpur,2022,32.19495,19.353397,25.774174,43.136646,5.2548532,650.76825,51,1,0,0.25138664,35.77911,169.71338
Jaunpur,2023,32.084133,19.504827,25.794477,42.88125,4.169073,617.18396,49,0,0,0.0,52.126648,147.63489
Jaunpur,2024,32.36824,20.084728,26.226484,46.47453,5.206455,772.27045,59,0,0,0.0,50.683796,162.4407
Jaunpur,2025,31.688936,19.474386,25.581661,43.482517,6.2692633,786.05853,57,0,0,0.0,31.371696,147.03038
Jhansi,1966,33.742218,18.04882,25.895521,47.19,2.61,703.88495,48,0,0,0.0,9.815,135.53
Jhansi,1967,32.682495,17.96189,25.322191,45.84,2.75,1404.0837,74,2,0,0.0,29.854998,143.135
Jhansi,1968,32.715656,17.550846,25.13325,44.55,1.96,806.70465,45,4,0,0.0,49.964996,203.815
Jhansi,1969,33.293312,17.993835,25.643576,45.93,2.7,1068.4937,57,1,0,0.0,19.670002,174.46
Jhansi,1970,32.52619,17.728,25.127094,45.94,4.07,826.30817,68,0,0,0.0,20.245,186.67502
Jhansi,1971,31.24507,17.264193,24.254631,43.04,2.8,816.91345,73,0,0,0.0,48.850002,243.15
Jhansi,1972,32.605656,17.895657,25.250656,45.29,1.35,451.2799,37,1,0,0.0,56.655,216.73999
Jhansi,1973,32.60074,18.159754,25.380247,46.34,1.62,553.85065,64,0,0,0.0,57.16,209.33
Jhansi,1974,32.66192,17.660383,25.161152,44.57,0.78,783.1244,52,1,0,0.0,79.98501,274.23
Jhansi,1975,31.778877,17.64852,24.7137,45.15,3.08,1039.8434,80,0,0,0.0,52.239998,251.78
Jhansi,1976,32.262596,18.326557,25.294579,45.19,3.54,532.7417,43,0,0,0.0,23.499998,146.825
Jhansi,1977,32.356495,18.376028,25.366259,45.13,2.38,587.3659,55,0,0,0.39999962,43.870003,153.06
Jhansi,1978,32.08863,18.002356,25.045494,45.6,2.74,1168.2896,70,2,0,0.0,43.95,222.59
Jhansi,1979,32.899536,18.420383,25.659958,45.86,4.57,548.9981,49,0,0,0.0,21.885,152.575
Jhansi,1980,32.834427,18.875383,25.854902,45.09,3.07,917.4061,55,1,0,0.0,25.370003,153.23001
Jhansi,1981,32.643314,18.242931,25.443125,45.88,3.08,479.59033,43,0,0,0.0,37.054996,184.805
Jhansi,1982,31.879425,18.414684,25.147055,43.91,5.45,756.54535,61,1,0,0.0,19.045002,153.375
Jhansi,1983,31.571535,17.564411,24.567972,44.21,2.51,1227.6323,87,1,0,0.0,70.645004,233.685
Jhansi,1984,32.472214,17.69194,25.082077,45.9,3.56,772.57404,51,0,0,0.0,47.955,228.625
Jhansi,1985,32.751644,18.382055,25.56685,45.2,4.33,1362.1764,71,2,0,0.0,11.869999,131.825
Jhansi,1986,32.422356,18.033588,25.227972,45.17,2.25,711.6022,56,0,0,0.0,45.15,180.6
Jhansi,1987,33.4717,18.920685,26.196194,45.78,2.9,739.8943,45,1,0,0.0,16.335003,150.20001
Jhansi,1988,33.299263,18.486448,25.892855,46.84,3.7,881.5418,62,0,0,0.0,9.949999,119.064995
Jhansi,1989,32.963478,17.764658,25.364067,45.61,2.27,670.12054,48,1,0,0.0,53.270004,193.12
Jhansi,1990,32.375614,18.63326,25.504438,43.5,3.07,1040.5249,62,3,1,0.0,9.91,94.6
Jhansi,1991,32.97082,18.209919,25.59037,44.81,2.31,1065.9727,55,1,1,0.125,53.410004,158.26
Jhansi,1992,32.98508,17.96948,25.47728,46.13,2.41,792.2736,60,0,0,0.0,30.870003,167.85
Jhansi,1993,33.192135,18.531233,25.861685,46.6,3.44,783.1002,57,1,0,0.0,21.585,139.745
Jhansi,1994,32.840656,18.318466,25.579561,47.09,4.11,740.1215,65,0,0,0.0,17.165,117.425
Jhansi,1995,32.710823,17.982111,25.346466,47.43,3.14,757.991,56,0,0,0.0,43.640007,195.495
Jhansi,1996,32.62041,18.265163,25.442785,45.26,3.63,942.3796,77,1,0,0.0,14.91,164.695
Jhansi,1997,31.232603,17.95948,24.59604,42.85,4.49,680.895,58,0,0,0.0,60.835003,244.265
Jhansi,1998,32.602467,18.964027,25.783245,47.27,4.01,798.19867,66,2,0,0.0,34.084995,148.775
Jhansi,1999,32.78685,18.504576,25.645712,45.29,3.24,1164.3696,63,0,0,0.0,49.405003,198.705
Jhansi,2000,32.778496,17.726503,25.2525,44.3,3.66,641.89746,58,0,0,0.0,22.740004,153.95
Jhansi,2001,32.794823,18.532383,25.663603,45.14,3.21,1016.71686,74,1,0,0.0,35.510002,155.85
Jhansi,2002,33.61507,19.216108,26.41559,45.95,5.0,671.79675,42,2,0,0.0,18.395002,124.855
Jhansi,2003,32.265533,18.649124,25.457329,46.9,3.12,1102.1044,74,2,1,0.0,85.675,219.88
Jhansi,2004,32.904236,18.535082,25.719658,45.38,4.24,711.0348,57,0,0,0.5,47.6,174.575
Jhansi,2005,32.87452,17.513973,25.194248,45.55,4.77,607.464,51,0,0,0.0,27.129997,182.485
Jhansi,2006,33.48159,19.595726,26.538658,45.4,3.3,443.21832,53,0,0,0.0,11.250001,78.845
Jhansi,2007,32.81063,19.022438,25.916534,45.65,4.27,443.41562,49,0,0,0.0,19.455,128.91
Jhansi,2008,32.54336,18.778006,25.660683,44.02,3.73,931.934,78,1,0,0.0,35.72,145.855
Jhansi,2009,33.563534,19.36115,26.462341,45.33,5.76,728.5465,59,1,0,0.0,4.8849983,76.22
Jhansi,2010,33.74833,19.635069,26.691698,46.79,5.08,612.7428,63,0,0,0.0,36.964996,157.13
Jhansi,2011,32.67877,18.789562,25.734163,45.62,2.19,719.8632,53,0,0,1.6750002,54.41,182.135
Jhansi,2012,32.705574,18.578772,25.642172,46.56,3.43,582.37054,50,0,0,0.0,51.08,193.175
Jhansi,2013,31.97504,18.485506,25.230274,46.17,0.66,1268.2053,70,3,0,1.6999989,58.284996,182.72498
Jhansi,2014,32.415794,18.696014,25.555904,47.441174,3.8519015,580.91455,48,0,0,0.0,66.07698,244.63528
Jhansi,2015,32.802353,19.002012,25.90218,45.887123,3.9028432,571.084,50,0,0,0.0,64.457466,214.13339
Jhansi,2016,33.51175,19.23917,26.37546,46.591446,3.318976,644.6555,48,0,0,0.0,13.540086,83.198425
Jhansi,2017,33.454304,18.833624,26.143965,45.92262,2.728475,447.7312,44,0,0,0.0,19.757153,108.90917
Jhansi,2018,33.43808,18.592894,26.015488,45.841385,2.7155619,842.5295,51,1,0,0.0,23.964998,147.89934
Jhansi,2019,32.265747,18.921783,25.593765,47.508255,2.0546517,669.06226,60,0,0,4.9391336,68.72019,226.43918
Jhansi,2020,32.331966,18.822044,25.577007,45.87998,4.0300856,491.33255,47,0,0,0.0,34.63127,184.80432
Jhansi,2021,32.637314,18.830215,25.733765,43.48128,3.1844215,757.75574,60,1,0,0.0,33.23259,145.35214
Jhansi,2022,33.00935,18.676468,25.842907,46.400875,4.7052984,882.09894,62,1,0,0.18298149,50.115093,182.94763
Jhansi,2023,32.28077,18.688368,25.484568,44.77703,2.2260718,727.4763,56,1,0,0.0,47.64782,155.03403
Jhansi,2024,32.753006,19.492666,26.122835,47.71666,4.8045845,829.92474,60,1,0,0.0,33.11291,147.13065
Jhansi,2025,32.38455,18.870043,25.627296,45.2242,6.19932,891.61115,61,0,0,0.0,7.0375433,96.70671
Kannauj,1966,32.748165,18.837261,25.792711,46.43,4.93,665.89197,37,1,0,0.0,3.4799976,148.125
Kannauj,1967,31.591179,18.621918,25.106546,44.1,4.14,931.10504,50,2,0,0.0,32.985,166.065
Kannauj,1968,31.531338,18.394072,24.962704,43.59,3.94,538.2646,37,1,0,0.0,57.910004,236.78001
Kannauj,1969,32.491314,18.881699,25.686508,45.15,3.37,753.38184,46,2,0,0.0,24.595001,184.31
Kannauj,1970,32.015263,18.51685,25.266056,45.34,4.98,798.7431,54,2,0,0.0,19.785,202.865
Kannauj,1971,30.727314,17.981287,24.354301,40.85,3.32,1325.6254,73,2,0,0.0,42.379997,218.36
Kannauj,1972,32.303608,18.426529,25.365068,45.2,3.95,368.23367,35,0,0,0.0,47.030003,214.95001
Kannauj,1973,31.956657,18.792658,25.374657,45.18,2.76,889.57556,62,1,0,0.024999619,67.100006,210.935
Kannauj,1974,32.108055,18.351973,25.230015,43.73,2.17,581.2985,45,0,0,0.0,68.399994,263.64
Kannauj,1975,31.364876,18.390932,24.877903,43.89,4.54,1164.7931,65,3,0,0.0,41.295006,242.185
Kannauj,1976,31.580137,18.552187,25.06616,44.26,4.3,972.488,59,3,0,0.0,25.974998,163.125
Kannauj,1977,31.742958,18.530136,25.136547,43.78,3.92,1143.2076,65,3,1,0.0,44.365,174.11
Kannauj,1978,31.571123,18.476713,25.023918,44.87,3.32,833.1321,67,0,0,0.0,44.145,224.075
Kannauj,1979,32.502083,18.830465,25.666275,44.84,5.33,529.3987,44,0,0,0.0,13.424998,164.63
Kannauj,1980,31.951311,18.75847,25.354889,44.41,4.02,1153.9098,57,1,0,0.0,30.869997,177.76
Kannauj,1981,31.419643,18.345451,24.882547,44.42,5.0,757.91724,43,2,0,0.0,32.85,202.185
Kannauj,1982,31.029917,18.649836,24.839876,43.01,5.96,1139.3547,54,3,1,0.0,19.264996,196.25499
Kannauj,1983,30.709507,18.405096,24.5573,42.92,4.05,1066.8173,74,2,0,0.5649996,77.23,237.84
Kannauj,1984,31.669127,18.206257,24.937693,43.81,4.29,726.0209,51,0,0,0.0,44.765,233.00499
Kannauj,1985,31.567451,18.985918,25.276686,43.87,5.93,1252.5295,68,2,2,0.0,27.31,174.5
Kannauj,1986,31.333149,18.680357,25.006754,44.04,4.32,791.82153,54,1,0,0.0,40.79,190.39
Kannauj,1987,32.818356,19.053015,25.935686,44.47,5.31,418.1153,37,0,0,0.0,18.295002,154.06999
Kannauj,1988,32.346943,19.079426,25.713184,45.62,4.82,1238.4501,56,2,0,0.0,7.0949993,107.884995
Kannauj,1989,31.543123,18.18567,24.864397,42.8,3.71,721.52576,42,1,0,0.0,70.22,249.295
Kannauj,1990,31.352657,18.75474,25.053698,43.33,3.08,635.2291,52,0,0,1.5300007,32.95,152.97
Kannauj,1991,32.04386,18.594027,25.318945,42.7,3.29,705.01337,45,2,0,0.3249998,63.235,189.055
Kannauj,1992,31.834972,18.22675,25.03086,44.83,4.21,771.4358,53,1,0,0.0,31.11,192.78
Kannauj,1993,32.100163,18.905535,25.50285,43.82,4.71,626.8669,53,0,0,0.0,23.215002,148.57
Kannauj,1994,32.365807,19.13178,25.748793,45.13,5.51,610.93567,38,1,0,0.0,11.155,123.005005
Kannauj,1995,32.218822,19.043972,25.631397,45.98,4.97,705.88983,51,0,0,0.0,29.105,175.91
Kannauj,1996,31.684015,18.793743,25.238878,44.03,4.35,1070.1483,63,0,0,0.0,16.820002,173.1
Kannauj,1997,30.37474,18.512932,24.443836,42.39,4.94,232.16608,16,0,0,0.0,71.11,269.72
Kannauj,1998,31.539888,19.421452,25.480673,45.33,4.77,208.90433,23,0,0,0.0,46.574997,195.74
Kannauj,1999,31.973837,19.041807,25.50782,44.02,4.54,728.6003,57,0,0,1.4849987,72.685,225.225
Kannauj,2000,31.320164,18.835218,25.07769,42.03,4.93,551.7159,51,0,0,0.0,40.71,199.95499
Kannauj,2001,31.500439,18.976246,25.238342,43.06,4.42,612.71655,53,0,0,0.0,65.385,226.11499
Kannauj,2002,31.976767,19.691862,25.834316,43.37,4.42,483.60876,35,0,0,0.0,35.03,170.85
Kannauj,2003,30.692083,19.290384,24.991232,44.52,3.72,987.5423,55,1,0,12.064999,149.495,308.255
Kannauj,2004,31.274944,19.723799,25.499372,43.76,5.54,479.7721,37,0,0,0.10000038,78.815,232.66
Kannauj,2005,31.534,18.970219,25.252108,46.14,5.09,503.353,35,0,0,0.0,30.420002,208.76501
Kannauj,2006,32.296135,19.551344,25.92374,42.29,3.15,425.22403,32,1,0,0.0,28.525002,124.409996
Kannauj,2007,31.647015,18.950712,25.298862,43.75,3.8,468.07562,30,2,0,0.0,36.785,176.44
Kannauj,2008,31.279617,19.227459,25.253538,42.71,4.73,511.14102,36,0,0,0.0,43.88,177.38
Kannauj,2009,32.34285,19.59663,25.96974,44.53,5.94,618.03705,32,2,0,0.0,18.810001,103.975006
Kannauj,2010,32.337177,20.009726,26.17345,44.51,6.31,641.1588,57,0,0,0.0,55.5,194.995
Kannauj,2011,31.191206,19.183233,25.18722,42.75,4.11,783.9485,50,1,0,5.465,83.91,236.67001
Kannauj,2012,31.58653,18.955711,25.271122,44.77,4.28,632.76953,46,0,0,0.0,76.490005,239.855
Kannauj,2013,30.955343,18.739754,24.84755,43.41,1.9,699.2873,55,0,0,7.9200006,84.42,234.57999
Kannauj,2014,31.2532,18.761524,25.007362,45.3957,4.9042974,298.64767,36,0,0,0.0,96.244995,298.2182
Kannauj,2015,31.674526,19.550556,25.61254,44.64508,5.3102336,409.77066,45,0,0,0.0,70.15642,226.24153
Kannauj,2016,32.422054,19.657133,26.039593,43.78934,4.7640076,384.30176,38,0,0,0.0,22.806591,121.034966
Kannauj,2017,32.2805,19.281471,25.780985,44.61569,3.4020324,575.674,39,0,0,0.0,25.012653,141.47295
Kannauj,2018,32.115086,18.681835,25.398462,44.738976,4.307988,1149.4364,48,4,1,0.0,44.557552,208.84125
Kannauj,2019,31.11237,18.992132,25.05225,45.21684,2.5527797,813.1831,46,2,1,9.080003,94.79863,289.9944
Kannauj,2020,30.899435,18.865032,24.882233,44.514164,4.4332266,649.2497,46,1,0,0.0,70.12269,251.55109
Kannauj,2021,31.383043,19.130646,25.256844,41.935978,4.2150006,652.1408,44,1,0,0.0,57.684296,203.48952
Kannauj,2022,31.697065,19.414476,25.55577,44.07787,5.473631,593.9692,40,0,0,0.4779787,81.774315,253.35262
Kannauj,2023,31.17834,19.177483,25.177914,42.807587,3.7115686,943.5667,43,2,0,1.8098717,67.80635,198.04767
Kannauj,2024,31.705112,19.397038,25.551077,45.807278,5.2071958,954.0548,52,1,0,0.74849796,90.764885,265.6131
Kannauj,2025,31.32336,19.012161,25.167763,42.84597,5.712298,873.0459,55,1,0,0.0,40.310158,169.9412
Kanpur Dehat,1966,33.38063,18.789972,26.0853,47.08,3.63,700.28864,46,0,0,0.0,6.1849995,144.555
Kanpur Dehat,1967,32.18181,18.528328,25.355068,45.29,2.72,1043.1638,61,2,0,0.0,32.385002,156.895
Kanpur Dehat,1968,32.136883,18.265272,25.201078,44.5,2.93,634.0812,44,0,0,0.0,49.210003,215.865
Kanpur Dehat,1969,33.07704,19.0883,26.08267,45.74,3.63,795.01483,53,0,0,0.0,19.055,166.455
Kanpur Dehat,1970,32.438877,18.638657,25.538769,46.13,4.48,915.90424,58,1,1,0.0,16.36,182.615
Kanpur Dehat,1971,31.153152,18.04337,24.59826,41.82,3.76,1070.5452,80,0,0,0.0,41.050003,216.775
Kanpur Dehat,1972,32.793633,18.47112,25.632378,45.94,2.63,405.01447,40,0,0,0.0,42.944996,195.95
Kanpur Dehat,1973,32.58948,18.770931,25.680206,46.14,2.69,517.6818,59,0,0,0.0,56.939995,195.905
Kanpur Dehat,1974,32.64419,18.348192,25.496193,44.39,1.64,511.16144,43,0,0,0.0,68.9,257.45502
Kanpur Dehat,1975,31.921724,18.227232,25.074478,45.24,3.93,1107.3289,63,2,0,0.0,38.135002,232.23001
Kanpur Dehat,1976,32.303032,18.642296,25.472664,45.37,4.08,671.2368,50,0,0,0.0,22.545002,151.40001
Kanpur Dehat,1977,32.25444,18.712933,25.483685,44.39,3.69,753.21313,60,0,0,0.0,43.085,161.6
Kanpur Dehat,1978,31.98474,18.457289,25.221014,45.77,3.2,1042.4525,73,1,0,0.0,43.965,215.64499
Kanpur Dehat,1979,32.86992,18.773836,25.821878,45.13,5.6,522.6537,45,0,0,0.0,17.215,156.53
Kanpur Dehat,1980,32.36959,19.030874,25.700233,45.06,3.92,1332.3632,67,0,0,0.0,27.509995,162.515
Kanpur Dehat,1981,31.945944,18.296246,25.121096,45.12,4.57,855.34753,44,3,1,0.0,32.384995,192.23
Kanpur Dehat,1982,31.65126,18.410248,25.030752,43.8,5.06,1216.1477,65,3,0,0.0,18.970001,178.90501
Kanpur Dehat,1983,30.730164,18.148767,24.439466,42.69,2.92,1113.5267,77,2,0,0.22500038,86.8,248.54999
Kanpur Dehat,1984,32.14309,18.500957,25.322023,45.08,3.61,926.27075,54,1,0,0.0,41.049995,218.37
Kanpur Dehat,1985,32.22071,19.023726,25.622221,44.64,5.97,1091.162,63,2,0,0.0,17.044998,151.04001
Kanpur Dehat,1986,31.98318,18.607508,25.295341,45.08,3.32,598.92224,45,1,0,0.0,40.925003,180.985
Kanpur Dehat,1987,33.358166,18.985123,26.171644,45.16,4.67,470.89603,39,0,0,0.0,16.884998,154.905
Kanpur Dehat,1988,33.01951,19.252403,26.135956,46.78,4.66,1003.77423,57,3,0,0.0,6.8050003,98.55501
Kanpur Dehat,1989,32.478657,18.454136,25.466398,44.09,2.66,634.8089,38,1,0,0.0,57.859997,209.34999
Kanpur Dehat,1990,32.114246,19.006027,25.560137,43.35,2.92,690.1432,52,0,0,0.040000916,21.575,117.945
Kanpur Dehat,1991,32.739452,18.703808,25.721628,43.93,3.54,649.95807,39,1,0,0.0,52.5,163.92
Kanpur Dehat,1992,32.589043,18.229126,25.409084,45.59,3.55,740.23016,51,1,0,0.0,33.545,185.565
Kanpur Dehat,1993,32.754574,18.934986,25.84478,44.84,3.73,528.03754,44,0,0,0.0,21.810001,142.94
Kanpur Dehat,1994,32.929234,19.15874,26.043985,46.54,5.63,746.5043,54,1,0,0.0,9.614999,106.36
Kanpur Dehat,1995,32.718933,18.84778,25.783356,47.02,4.98,630.67883,56,0,0,0.0,31.744997,170.035
Kanpur Dehat,1996,32.341557,18.768852,25.555204,44.91,4.17,795.5269,58,0,0,0.0,13.16,155.47499
Kanpur Dehat,1997,31.09622,18.53263,24.814425,42.98,4.75,336.5677,35,0,0,0.0,61.934998,247.23502
Kanpur Dehat,1998,32.241096,19.531534,25.886314,45.76,4.57,394.49622,40,0,0,0.0,41.204998,167.56
Kanpur Dehat,1999,32.553043,18.973999,25.76352,45.05,3.53,718.2701,57,0,0,1.3150005,63.05,211.62999
Kanpur Dehat,2000,32.204945,18.617868,25.411407,43.67,4.61,515.6907,47,0,0,0.0,29.42,167.335
Kanpur Dehat,2001,32.21526,18.722439,25.46885,44.1,3.54,572.34924,61,0,0,0.0,56.675003,201.815
Kanpur Dehat,2002,32.98334,19.518328,26.250835,45.0,4.18,483.93634,39,0,0,0.0,27.81,150.95999
Kanpur Dehat,2003,31.690794,19.172302,25.431547,46.07,2.53,930.49164,69,1,0,6.3100014,131.13,270.635
Kanpur Dehat,2004,32.16806,19.644617,25.906338,44.3,5.02,498.6364,44,1,0,0.26500034,61.974995,205.23
Kanpur Dehat,2005,32.253014,19.120438,25.686728,46.37,4.44,542.7204,42,0,0,0.0,20.54,183.755
Kanpur Dehat,2006,33.06156,19.871397,26.466478,43.98,3.26,335.36627,31,0,0,0.0,20.89,103.005
Kanpur Dehat,2007,32.311592,19.127068,25.719328,45.05,4.33,401.38855,45,0,0,0.0,27.59,150.54501
Kanpur Dehat,2008,31.886284,19.218306,25.552294,43.94,4.44,711.8422,53,1,0,0.0,36.049995,153.93
Kanpur Dehat,2009,32.91515,19.686356,26.300755,45.23,6.41,462.7771,38,0,0,0.0,11.300002,90.365005
Kanpur Dehat,2010,32.897533,20.095343,26.496439,45.58,5.26,760.67084,63,0,0,0.0,62.940002,193.48502
Kanpur Dehat,2011,31.74967,19.211617,25.480642,44.2,3.31,497.33203,44,0,0,8.224999,84.44,227.86
Kanpur Dehat,2012,32.15082,18.97511,25.562963,45.84,4.08,573.865,43,1,0,0.0,68.159996,221.785
Kanpur Dehat,2013,31.456327,18.768904,25.112617,44.58,0.95,938.10144,66,1,0,8.364999,78.76,213.725
Kanpur Dehat,2014,31.743763,18.80908,25.27642,46.442432,4.2771134,494.66183,47,0,0,0.11588478,93.29672,285.16638
Kanpur Dehat,2015,32.292614,19.593243,25.942928,45.969536,4.6504927,470.43573,43,0,0,0.0,68.12261,220.05527
Kanpur Dehat,2016,32.901848,19.597792,26.24982,45.208286,3.9276798,392.2439,45,0,0,0.0,19.768652,117.01086
Kanpur Dehat,2017,32.88056,19.267653,26.074106,45.917,3.089497,380.8558,41,0,0,0.0,20.756937,128.52512
Kanpur Dehat,2018,32.764614,18.729944,25.747278,45.425285,3.383014,669.9573,51,1,0,0.0,40.553097,193.46448
Kanpur Dehat,2019,31.755661,19.291866,25.523764,46.28408,2.3830495,528.0424,57,0,0,9.13487,73.691154,240.03995
Kanpur Dehat,2020,31.499125,19.214996,25.357061,45.523087,4.425296,506.22476,52,0,0,0.0,45.106304,210.88123
Kanpur Dehat,2021,31.909208,19.347054,25.62813,42.755558,3.9590638,535.9674,42,0,0,0.0,50.41835,179.24165
Kanpur Dehat,2022,32.3289,19.466223,25.897562,45.528614,4.4907365,443.3994,45,0,0,1.0679836,60.687046,218.86472
Kanpur Dehat,2023,31.695091,19.449163,25.572126,43.766685,3.153607,509.33563,55,0,0,1.7375965,65.60305,180.73233
Kanpur Dehat,2024,32.078564,19.752151,25.915356,46.694214,4.543618,539.2901,54,0,0,1.1240368,74.680405,220.10703
Kanpur Dehat,2025,31.623041,19.122194,25.372616,43.73992,5.9915147,567.7484,60,0,0,0.0,35.884632,161.40894
Kanpur Nagar,1966,33.03074,19.011124,26.020931,46.32,4.32,815.94684,45,1,0,0.0,4.335001,123.065
Kanpur Nagar,1967,31.861946,18.73822,25.300083,44.1,3.5,1042.8036,61,1,0,0.0,24.140003,134.48001
Kanpur Nagar,1968,31.796366,18.44407,25.120218,43.42,3.99,640.8978,44,0,0,0.0,38.635,190.435
Kanpur Nagar,1969,32.73942,19.138329,25.938877,44.61,3.95,739.93036,56,0,0,0.0,15.960002,147.545
Kanpur Nagar,1970,31.97085,18.767508,25.369179,45.21,5.13,1149.3525,62,4,1,0.0,10.930002,170.59502
Kanpur Nagar,1971,30.771425,18.236603,24.504013,40.58,4.1,1109.4054,86,0,0,0.0,24.279997,176.50499
Kanpur Nagar,1972,32.556423,18.861694,25.709057,45.28,3.87,526.5162,51,0,0,0.0,30.814997,167.23001
Kanpur Nagar,1973,32.296738,19.308739,25.80274,44.75,3.9,611.5401,57,0,0,0.0,35.84,151.595
Kanpur Nagar,1974,32.547672,18.598438,25.573055,44.06,2.27,497.99258,49,0,0,0.0,42.780003,213.675
