district,year,month,rainfall_monthly,SPI1,SPI3
Ghaziabad,1971,7,175.59616,0.04405511539972278,0.39533119012841933
Ghaziabad,1971,8,292.47046,0.6541553618139982,0.5481596993099443
Ghaziabad,1971,9,58.58932,-0.2201592691577822,0.14086383374009792
Ghaziabad,1971,10,62.454697,1.880589777965184,0.4919978495170519
Ghaziabad,1971,11,0.0,0.5244005127080407,0.23952566262320008
Ghaziabad,1971,12,0.0,-0.2104283942479247,1.4433888588427055
Ghaziabad,1972,1,1.6051908,-0.5860429948481851,-1.1196739009103909
Ghaziabad,1972,2,183.42085,2.6951225836078043,2.057532099700423
Ghaziabad,1972,3,1.1302502,-0.511739658951304,1.9830435893851508
Ghaziabad,1972,4,3.0518315,0.17498444778014374,2.144012595794484
Ghaziabad,1972,5,0.57482004,-0.9430678582815182,-1.484622807941327
Ghaziabad,1972,6,32.180573,-0.35986556926774327,-0.8075458261576016
Ghaziabad,1972,7,144.35432,-0.21055487660795066,-0.6678872442379173
Ghaziabad,1972,8,188.33984,0.05499187371582872,-0.39844321102099456
Ghaziabad,1972,9,46.723656,-0.3794499878513651,-0.44768947988745644
Ghaziabad,1972,10,6.992141,0.3086685167976076,-0.3382977270837427
Ghaziabad,1972,11,2.6125531,0.8009575432607616,-0.4148811150527375
Ghaziabad,1972,12,0.0,-0.2104283942479247,-0.09161052369999036
Ghaziabad,1973,1,11.172634,0.1461955304066868,-0.08147428108424128
Ghaziabad,1973,2,5.13748,-0.2052824261743467,-0.3640933762785416
Ghaziabad,1973,3,0.0,-0.7279132908816442,-0.7563511373261933
Ghaziabad,1973,4,0.0,-0.38532046640756773,-1.269517223375788
Ghaziabad,1973,5,11.926611,0.043045555303404114,-0.8652618952347818
Ghaziabad,1973,6,20.003359,-0.7730260954635136,-0.9244325628871852
Ghaziabad,1973,7,163.86375,-0.047633204448238715,-0.49575800682171645
Ghaziabad,1973,8,269.2804,0.5344557963285059,0.03530414231869716
Ghaziabad,1973,9,74.91578,-0.03298312328841706,0.07324031309683939
Ghaziabad,1973,10,4.7641964,0.1668579143055452,0.21143402162917563
Ghaziabad,1973,11,0.0,0.5244005127080407,-0.1395491514935431
Ghaziabad,1973,12,0.9687267,0.08110286377100429,-0.3442940107102811
Ghaziabad,1974,1,0.0,-0.7835003753897741,-1.2601797175364764
Ghaziabad,1974,2,0.0,-0.8416212335729142,-1.6195123894606445
Ghaziabad,1974,3,0.0,-0.7279132908816442,-2.1280452341849845
Ghaziabad,1974,4,0.0,-0.38532046640756773,-2.1280452341849845
Ghaziabad,1974,5,0.6304105,-0.9345939700821965,-2.5155930921604575
Ghaziabad,1974,6,11.651188,-1.1839037998799762,-1.7756054802317476
Ghaziabad,1974,7,465.36224,1.5958174944742307,1.311294920779518
Ghaziabad,1974,8,146.47647,-0.24811534592642887,0.733680510330981
Ghaziabad,1974,9,16.202614,-0.9836927561446779,0.48405484751103356
Ghaziabad,1974,10,17.56324,0.780981460709412,-0.7308969700265395
Ghaziabad,1974,11,0.0,0.5244005127080407,-0.7648519700428661
Ghaziabad,1974,12,29.673412,1.6125633911369706,1.1338280117283799
Ghaziabad,1975,1,15.31925,0.36502510228185214,0.928180923721967
Ghaziabad,1975,2,11.04455,0.10429830554156048,0.6098107927629256
Ghaziabad,1975,3,6.514627,-0.05873998225753922,-0.18572956090273812
Ghaziabad,1975,4,0.0,-0.38532046640756773,-0.5206022817478643
Ghaziabad,1975,5,1.0708785,-0.8704046149319129,-1.1864870143893613
Ghaziabad,1975,6,107.852936,1.0094965616947147,0.5624543211284908
Ghaziabad,1975,7,333.9118,1.006008278734448,1.1354857637022797
Ghaziabad,1975,8,379.13644,1.0544054645647198,1.4009274927243722
Ghaziabad,1975,9,324.5099,1.492431022099811,1.586427851732449
Ghaziabad,1975,10,17.513643,0.7791886820477503,1.542561590319332
Ghaziabad,1975,11,0.0,0.5244005127080407,1.4705404096776893
Ghaziabad,1975,12,0.0,-0.2104283942479247,0.28059256201053184
Ghaziabad,1976,1,0.0,-0.7835003753897741,-1.6448536269514729
Ghaziabad,1976,2,14.463143,0.2404627037443102,-0.44049750431431733
Ghaziabad,1976,3,5.1832037,-0.14530180640851562,-0.6171265294340811
Ghaziabad,1976,4,0.3229089,-0.22389786040112358,-0.4243791554331507
Ghaziabad,1976,5,18.630806,0.3818441213858661,-0.28344903966389845
Ghaziabad,1976,6,34.0713,-0.30639361430814566,-0.37689598175427447
Ghaziabad,1976,7,196.05046,0.19446954098794217,-0.0622378186648875
Ghaziabad,1976,8,193.23186,0.08741974841830014,-0.10414202000442631
Ghaziabad,1976,9,0.9828263,-1.7207917665763415,-0.39948429678543496
Ghaziabad,1976,10,0.0,-0.43072729929545756,-0.6356125069429822
Ghaziabad,1976,11,0.0,0.5244005127080407,-1.7816003301466545
Ghaziabad,1976,12,0.29484788,-0.06155826028580991,-1.0046175779272337
Ghaziabad,1977,1,21.684696,0.648394214414981,0.2666961792856373
Ghaziabad,1977,2,0.24570659,-0.7344326235750303,-0.15438446410824516
Ghaziabad,1977,3,0.0,-0.7279132908816442,-0.5308711172067374
Ghaziabad,1977,4,23.83356,1.2294362258515619,-0.2772734947075629
Ghaziabad,1977,5,18.288883,0.3663988824553542,0.2689241188052334
Ghaziabad,1977,6,60.40961,0.2850649554741714,0.4746788630276746
Ghaziabad,1977,7,382.2418,1.237503656612695,1.2279893433766658
Ghaziabad,1977,8,84.45621,-0.8262390615115938,0.35678035998290636
Ghaziabad,1977,9,92.52071,0.1405943883622952,0.25553386242918097
Ghaziabad,1977,10,13.650065,0.6302745719488696,-0.6596689857460258
Ghaziabad,1977,11,0.0,0.5244005127080407,0.11466480106309045
Ghaziabad,1977,12,21.945318,1.351736989469408,0.8545348704861152
Ghaziabad,1978,1,0.0,-0.7835003753897741,0.26543605478829757
Ghaziabad,1978,2,27.206009,0.6278287367412214,0.4865960800011969
Ghaziabad,1978,3,49.70946,1.3067493383970405,0.7089307668473236
Ghaziabad,1978,4,2.5344348,0.12178911054995263,0.9083774610171574
Ghaziabad,1978,5,0.0,-1.0364333894937894,0.5105453237245202
Ghaziabad,1978,6,172.30432,1.717152977623394,1.3180274644185177
Ghaziabad,1978,7,338.4856,1.0287952458678498,1.4712664935028412
Ghaziabad,1978,8,647.5935,2.014045152370304,2.33621489183589
Ghaziabad,1978,9,283.84528,1.3160282400805796,2.0902976985760726
Ghaziabad,1978,10,3.7719455,0.0931400162209108,2.113885441320253
Ghaziabad,1978,11,0.0,0.5244005127080407,1.2303964677065187
Ghaziabad,1978,12,0.19656526,-0.09230230422512599,-0.4920862940722897
Ghaziabad,1979,1,17.549519,0.4703028918050425,0.09999768540649501
Ghaziabad,1979,2,17.652475,0.351646077170488,0.20128075159954312
Ghaziabad,1979,3,46.06075,1.2298731702071082,0.7764517259516543
Ghaziabad,1979,4,1.0576556,-0.07082678092944185,0.6692566107419997
Ghaziabad,1979,5,5.4012494,-0.4069882309042565,0.5166748234644181
Ghaziabad,1979,6,67.01524,0.40437429124696833,0.021739530886950895
Ghaziabad,1979,7,242.13837,0.4985426332908414,0.3969033060230789
Ghaziabad,1979,8,141.56555,-0.2872434372775562,0.02417333440438788
Ghaziabad,1979,9,25.087532,-0.7603208519608657,-0.31923461100634176
Ghaziabad,1979,10,10.572075,0.49495797162399346,-0.752055064392124
Ghaziabad,1979,11,0.0,0.5244005127080407,-0.730509697006811
Ghaziabad,1979,12,0.54055446,-0.0004576391713414253,-0.009540320999901567
Ghaziabad,1980,1,1.8664994,-0.5576585654458602,-0.9819230024754151
Ghaziabad,1980,2,0.29484788,-0.7215108016873412,-1.2767766827298441
Ghaziabad,1980,3,11.952421,0.22506056625880047,-0.8589466890608893
Ghaziabad,1980,4,0.0,-0.38532046640756773,-0.77065768593832
Ghaziabad,1980,5,0.0,-1.0364333894937894,-0.8636402008305325
Ghaziabad,1980,6,98.24649,0.8827049242523384,0.4137905238524678
Ghaziabad,1980,7,22.656525,-2.0342155667626582,-1.2775997849026837
Ghaziabad,1980,8,160.45462,-0.1412454833565813,-0.8810535916996649
Ghaziabad,1980,9,35.899464,-0.5505186601292664,-1.3096913470240579
Ghaziabad,1980,10,21.64093,0.9201772768770619,-0.48270630165198664
Ghaziabad,1980,11,0.0,0.5244005127080407,-0.39891413352857547
Ghaziabad,1980,12,13.5635805,1.0074572418894592,0.8442774372502998
Ghaziabad,1981,1,30.03914,0.9592599610019305,0.8953832601549536
Ghaziabad,1981,2,3.3220606,-0.3391146304191775,0.4443524896528304
Ghaziabad,1981,3,11.943932,0.22467745528878985,0.12177378196716997
Ghaziabad,1981,4,0.0,-0.38532046640756773,-0.6210435206688555
Ghaziabad,1981,5,23.153002,0.5726135161540742,0.07718568962874554
Ghaziabad,1981,6,80.885185,0.6316250921715403,0.49567880299578804
Ghaziabad,1981,7,216.26093,0.33308681155595665,0.43382866816028975
Ghaziabad,1981,8,91.908676,-0.74464496924957,-0.2731306570242788
Ghaziabad,1981,9,63.589535,-0.15949953897759994,-0.48229770234966657
Ghaziabad,1981,10,0.0,-0.43072729929545756,-0.9111353579866687
Ghaziabad,1981,11,42.780678,2.4317526427125675,0.11641186409100558
Ghaziabad,1981,12,0.0,-0.2104283942479247,1.032319535291701
Ghaziabad,1982,1,9.8824215,0.07024875331957536,1.098772844141599
Ghaziabad,1982,2,0.6011983,-0.6554220880313942,-0.6325320567699158
Ghaziabad,1982,3,109.18033,2.273074336534792,1.29243333457452
Ghaziabad,1982,4,37.2937,1.6289659099795148,1.7507496525338713
Ghaziabad,1982,5,50.038242,1.4108325245127453,2.49651519789962
Ghaziabad,1982,6,39.074368,-0.17430468874562535,0.7865162253620593
Ghaziabad,1982,7,100.6021,-0.6412914927270471,-0.5504668708019692
Ghaziabad,1982,8,216.43098,0.23432440402293728,-0.44527777213537695
Ghaziabad,1982,9,0.7616047,-1.7434292143154666,-0.7413157411259411
Ghaziabad,1982,10,3.2754009,0.05271844475555859,-0.46741438069605745
Ghaziabad,1982,11,0.0,0.5244005127080407,-1.6162393252556262
Ghaziabad,1982,12,0.6503528,0.02263911337143009,-0.4960663352859692
Ghaziabad,1983,1,30.567,0.9772095864918556,0.5690468452536859
Ghaziabad,1983,2,1.4570857,-0.5264123819708227,0.13626747134209427
Ghaziabad,1983,3,7.5424604,0.0022471391105499047,-0.012127198837029689
Ghaziabad,1983,4,98.76781,2.8517561802081453,1.3005610609371838
Ghaziabad,1983,5,14.037504,0.1590282669299354,1.6419773117381502
Ghaziabad,1983,6,29.266342,-0.44682318910452873,0.9708101409745674
Ghaziabad,1983,7,290.12753,0.7769767611103954,0.5166357123466289
Ghaziabad,1983,8,330.154,0.8363462304567197,0.8289372592560929
Ghaziabad,1983,9,123.219826,0.3973527381274961,0.832985242573464
Ghaziabad,1983,10,33.046238,1.2479792058362023,0.7769125698790327
Ghaziabad,1983,11,0.0,0.5244005127080407,0.5000697756480387
Ghaziabad,1983,12,1.7102861,0.18958703803327986,0.8324378200103338
Ghaziabad,1984,1,4.103526,-0.3433901959962039,-0.5955984317387167
Ghaziabad,1984,2,20.008163,0.42650222002084737,-0.04541401836194504
Ghaziabad,1984,3,0.0,-0.7279132908816442,-0.4540324379166532
Ghaziabad,1984,4,5.2318573,0.3601636012879243,-0.2388826520756205
Ghaziabad,1984,5,5.296902,-0.41589342915175975,-0.9573053187606153
Ghaziabad,1984,6,34.844624,-0.2851254440000822,-0.5537584086217013
Ghaziabad,1984,7,209.81996,0.2898844051591655,-0.05310917216192762
Ghaziabad,1984,8,335.7164,0.8620979798523217,0.570212950685804
Ghaziabad,1984,9,152.60033,0.606608046516455,0.7004259311210854
Ghaziabad,1984,10,0.0,-0.43072729929545756,0.7839486550345689
Ghaziabad,1984,11,0.0,0.5244005127080407,0.4748380902764793
Ghaziabad,1984,12,0.0,-0.2104283942479247,-1.1107716166367858
Ghaziabad,1985,1,0.0,-0.7835003753897741,-1.6448536269514729
Ghaziabad,1985,2,0.0,-0.8416212335729142,-2.1280452341849845
Ghaziabad,1985,3,0.12104629,-0.6839707064428918,-2.114240876638524
Ghaziabad,1985,4,0.29020828,-0.23342180964088852,-2.007503885644086
Ghaziabad,1985,5,28.583826,0.775358926869797,-0.11195653190640473
Ghaziabad,1985,6,46.07152,-0.008018090468667707,0.04732321477005489
Ghaziabad,1985,7,341.1591,1.042023846851116,0.9927937286494093
Ghaziabad,1985,8,129.69876,-0.3856080305639414,0.31439969664100875
Ghaziabad,1985,9,168.50064,0.7092004039937128,0.5200254051543929
Ghaziabad,1985,10,56.015366,1.758707126310961,0.23545967147200464
Ghaziabad,1985,11,0.0,0.5244005127080407,0.9136989339241209
Ghaziabad,1985,12,16.456026,1.136130441032427,1.6236349886287398
Ghaziabad,1986,1,32.76328,1.0501209375935796,1.0242191418957065
Ghaziabad,1986,2,30.274008,0.7041807950922289,0.9679557254968038
Ghaziabad,1986,3,37.732887,1.040620142315769,1.0541128741160972
Ghaziabad,1986,4,1.11814,-0.060993244492069026,0.7435061558422305
Ghaziabad,1986,5,17.793346,0.343723242244483,0.6059373872363522
Ghaziabad,1986,6,169.73192,1.6924119896166578,1.4519759774515992
Ghaziabad,1986,7,40.179966,-1.5583463616644748,-0.22620737222917142
Ghaziabad,1986,8,115.65019,-0.5099794723398515,-0.6149046402610062
Ghaziabad,1986,9,83.89923,0.058601924356688435,-1.177277385099221
Ghaziabad,1986,10,2.2308543,-0.04318669280118871,-0.5857644428024312
Ghaziabad,1986,11,0.0,0.5244005127080407,-0.07309017409745194
Ghaziabad,1986,12,9.12746,0.7790807029710537,0.003201810721415578
Ghaziabad,1987,1,16.20541,0.4077449036145148,0.3844875340242241
Ghaziabad,1987,2,4.771548,-0.22991967114603165,0.07147979210225722
Ghaziabad,1987,3,2.2115836,-0.3886923222698572,-0.4859493361535766
Ghaziabad,1987,4,0.0,-0.38532046640756773,-1.1089534538937447
Ghaziabad,1987,5,49.313393,1.3922934160277198,0.49446447703832586
Ghaziabad,1987,6,27.801401,-0.49288462508454645,0.0844274739517166
Ghaziabad,1987,7,25.98096,-1.9259278939606743,-1.512844816277393
Ghaziabad,1987,8,90.69759,-0.757611493793445,-1.9621018870855296
Ghaziabad,1987,9,13.63625,-1.0625591927713276,-2.0100507995012156
Ghaziabad,1987,10,3.689528,0.08661555650236599,-1.3074782478031366
Ghaziabad,1987,11,0.0,0.5244005127080407,-1.1312949339616547
Ghaziabad,1987,12,1.6346834,0.179702574345268,-0.37604482969648584
Ghaziabad,1988,1,0.0,-0.7835003753897741,-1.113978477988407
Ghaziabad,1988,2,16.903858,0.3266610426481009,-0.27965190892716774
Ghaziabad,1988,3,42.273838,1.146405806780837,0.40458414522101444
Ghaziabad,1988,4,10.351263,0.6758328214911996,0.7502406330582062
Ghaziabad,1988,5,1.3678812,-0.8297746651263209,0.549070134231571
Ghaziabad,1988,6,56.553505,0.21133194273155764,-0.07159223321945152
Ghaziabad,1988,7,251.20215,0.5537279066616996,0.36157745771410343
Ghaziabad,1988,8,510.6506,1.5638153757150843,1.393178880257954
Ghaziabad,1988,9,102.18281,0.22672207572184166,1.161495600085991
Ghaziabad,1988,10,0.0,-0.43072729929545756,1.2124691241690626
Ghaziabad,1988,11,0.0,0.5244005127080407,0.07927218944647783
Ghaziabad,1988,12,4.7875843,0.49120693396063686,-0.41982712612917894
Ghaziabad,1989,1,41.28223,1.309979337147291,0.9531682729647281
Ghaziabad,1989,2,0.0,-0.8416212335729142,0.42778161694433325
Ghaziabad,1989,3,38.236313,1.052685613061324,0.7496450095327383
Ghaziabad,1989,4,0.0,-0.38532046640756773,0.12627109791569674
Ghaziabad,1989,5,2.1114993,-0.7358006075126811,0.22266612731912053
Ghaziabad,1989,6,17.383268,-0.8851814334314951,-1.3889150296528439
Ghaziabad,1989,7,45.392296,-1.4486324148999672,-2.14181607906147
Ghaziabad,1989,8,198.84148,0.12395198481102492,-1.0093903666738895
Ghaziabad,1989,9,219.33691,1.0010806283190823,-0.09557778064724358
Ghaziabad,1989,10,0.5948945,-0.25408731105533156,0.5135772299537329
Ghaziabad,1989,11,9.704183,1.233972936774526,0.941316925210785
Ghaziabad,1989,12,27.701664,1.5497151724948548,0.91623527078248
Ghaziabad,1990,1,0.0,-0.7835003753897741,0.7406271696932712
Ghaziabad,1990,2,113.61516,2.004140176433312,1.669702011781305
Ghaziabad,1990,3,14.18466,0.32120490470436097,1.3878522215354407
Ghaziabad,1990,4,0.0,-0.38532046640756773,1.5405884499703237
Ghaziabad,1990,5,68.21398,1.8329183319553628,1.0852923048224445
Ghaziabad,1990,6,23.352184,-0.6444396365250596,0.31527118870284243
Ghaziabad,1990,7,273.08124,0.6817732231055981,0.7052251572336684
Ghaziabad,1990,8,128.32513,-0.39736873697132497,-0.0974205385809119
Ghaziabad,1990,9,222.49997,1.0177697302171442,0.47080582381788505
Ghaziabad,1990,10,1.5027938,-0.1231739733928274,0.22685852514374788
Ghaziabad,1990,11,34.75985,2.195816002611069,1.0915621318007462
Ghaziabad,1990,12,8.423424,0.7380070509349621,1.0764518309152091
Ghaziabad,1991,1,0.0,-0.7835003753897741,0.8853585344264393
Ghaziabad,1991,2,6.3412023,-0.13036594337859786,-0.42757118477113515
Ghaziabad,1991,3,23.515364,0.6534770723078853,-0.27203967258433503
Ghaziabad,1991,4,1.3679463,-0.022838501579949808,-0.05798782797343734
Ghaziabad,1991,5,0.0,-1.0364333894937894,-0.25561671129921437
Ghaziabad,1991,6,26.513609,-0.5348346887203096,-1.0580812308461809
Ghaziabad,1991,7,47.15695,-1.413651152734491,-1.9768274710676497
Ghaziabad,1991,8,619.351,1.926326144028205,0.9824789317403491
Ghaziabad,1991,9,58.27816,-0.22404648530879862,0.778953437813845
Ghaziabad,1991,10,0.0,-0.43072729929545756,1.4139089095676325
Ghaziabad,1991,11,14.7892885,1.4736741757479903,-0.21144568415303158
Ghaziabad,1991,12,36.06395,1.8026728844867115,1.2121469005791576
Ghaziabad,1992,1,23.102633,0.7052306172497406,1.5043747465616277
Ghaziabad,1992,2,7.9908905,-0.039482351138858784,0.7895762790424832
Ghaziabad,1992,3,0.0,-0.7279132908816442,-0.23602776495730754
Ghaziabad,1992,4,0.0,-0.38532046640756773,-1.0331519081981628
Ghaziabad,1992,5,0.15359065,-1.010388228071348,-3.0805005148512654
Ghaziabad,1992,6,5.8139696,-1.6418581725858248,-2.3070852647216777
Ghaziabad,1992,7,241.84021,0.4967044173596397,-0.06939289397786595
Ghaziabad,1992,8,244.54189,0.39921290868766685,0.20905375555129405
Ghaziabad,1992,9,108.69126,0.28177388139443366,0.3767718868753554
Ghaziabad,1992,10,12.790292,0.5942302323339408,0.28863070184261613
Ghaziabad,1992,11,30.857248,2.072396041267617,0.47302323342050945
Ghaziabad,1992,12,0.0,-0.2104283942479247,1.052538244685369
Ghaziabad,1993,1,10.946995,0.1332261451361225,0.8519665753615938
Ghaziabad,1993,2,14.047528,0.22497087654101391,-0.06950741586243794
Ghaziabad,1993,3,10.307156,0.1479323121051258,-0.12030475989178306
Ghaziabad,1993,4,0.46451062,-0.18692650510905595,-0.2526590103916399
Ghaziabad,1993,5,5.411042,-0.40615641031193944,-0.6270887838091099
Ghaziabad,1993,6,103.600334,0.9542961346221517,0.5698754812031043
Ghaziabad,1993,7,183.38353,0.10264541403920197,0.25011963693692507
Ghaziabad,1993,8,84.68647,-0.8236512880120704,-0.36266745904865855
Ghaziabad,1993,9,334.63834,1.5342556896964434,0.40195974228060904
Ghaziabad,1993,10,0.0,-0.43072729929545756,0.515830305765268
Ghaziabad,1993,11,0.0,0.5244005127080407,1.4393813526835237
Ghaziabad,1993,12,0.0,-0.2104283942479247,-1.1107716166367858
Ghaziabad,1994,1,33.92688,1.087660216213936,0.6465924512829596
Ghaziabad,1994,2,2.8008509,-0.3844151264248809,0.23178447448583453
Ghaziabad,1994,3,0.0,-0.7279132908816442,-0.08320400071965926
Ghaziabad,1994,4,14.84459,0.8888509511123606,-0.5170057635212147
Ghaziabad,1994,5,2.4459891,-0.6966030008311495,-0.5727998063633728
Ghaziabad,1994,6,79.558914,0.6110578868572087,0.39356386407779836
Ghaziabad,1994,7,578.8467,2.025767902414705,2.12359031384978
Ghaziabad,1994,8,267.08182,0.5227689433084391,1.7131428203386816
Ghaziabad,1994,9,11.643918,-1.1303946326301382,1.1446573114279726
Ghaziabad,1994,10,0.0,-0.43072729929545756,-0.13480442064258205
Ghaziabad,1994,11,0.0,0.5244005127080407,-1.3045794574288916
Ghaziabad,1994,12,0.0,-0.2104283942479247,-1.1107716166367858
Ghaziabad,1995,1,16.388111,0.4164019928550826,0.041080093345703
Ghaziabad,1995,2,61.24054,1.3043732855983716,0.9421744944268262
Ghaziabad,1995,3,26.985336,0.7578798954097815,1.104723135927915
Ghaziabad,1995,4,30.560587,1.4409120931863622,1.4356752500064995
Ghaziabad,1995,5,0.0,-1.0364333894937894,0.6248764134958428
Ghaziabad,1995,6,54.2913,0.16648901133890245,0.21130760771628995
Ghaziabad,1995,7,199.40681,0.21812982224078653,-0.02508028365413449
Ghaziabad,1995,8,432.26978,1.2717297323958041,0.9579992967664206
Ghaziabad,1995,9,155.56621,0.62624391171788,0.955919202068446
Ghaziabad,1995,10,0.0,-0.43072729929545756,1.1311885262294257
Ghaziabad,1995,11,0.0,0.5244005127080407,0.49528204642589313
Ghaziabad,1995,12,5.246575,0.526585057270131,-0.38222547961911574
Ghaziabad,1996,1,65.42738,1.914437265186534,1.4469451146168448
Ghaziabad,1996,2,87.19298,1.6811186290898745,1.8239549243226072
Ghaziabad,1996,3,3.4566903,-0.2753224479685941,1.6931672235124995
Ghaziabad,1996,4,0.0,-0.38532046640756773,1.0725441554518924
Ghaziabad,1996,5,11.5563965,0.021590563375818085,-0.687428948900819
Ghaziabad,1996,6,54.326782,0.16720197653634716,-0.11609751845537258
Ghaziabad,1996,7,267.8774,0.651943036940067,0.5186837743387199
Ghaziabad,1996,8,512.49713,1.570350057762851,1.4435185183369024
Ghaziabad,1996,9,211.06157,0.9566965188886521,1.4781825815795817
Ghaziabad,1996,10,2.2645173,-0.03980339232333692,1.5560539218821674
Ghaziabad,1996,11,0.0,0.5244005127080407,0.8519365122603525
Ghaziabad,1996,12,0.0,-0.2104283942479247,-0.6727249151843252
Ghaziabad,1997,1,1.4975035,-0.59799574416277,-1.1409827529261265
Ghaziabad,1997,2,0.0,-0.8416212335729142,-1.4878429235433916
Ghaziabad,1997,3,11.158075,0.18857011522891168,-0.9331774801186934
Ghaziabad,1997,4,51.09344,1.9646138263426665,0.6248221179335348
Ghaziabad,1997,5,37.06149,1.0515205126684264,1.3496925308807652
Ghaziabad,1997,6,119.65349,1.1557830576222266,1.6281579358279914
Ghaziabad,1997,7,147.513,-0.18319416645361936,0.3293826468612135
Ghaziabad,1997,8,0.0,-2.1280452341849845,-0.9726460461608616
Ghaziabad,1997,9,0.0,-1.8339146358159146,-1.851439350562524
Ghaziabad,1997,10,0.0,-0.43072729929545756,-2.1280452341849845
Ghaziabad,1997,11,0.0,0.5244005127080407,-1.8339146358159146
Ghaziabad,1997,12,0.0,-0.2104283942479247,-1.1107716166367858
Ghaziabad,1998,1,0.0,-0.7835003753897741,-1.6448536269514729
Ghaziabad,1998,2,20.133314,0.430333113295126,-0.22350716293744086
Ghaziabad,1998,3,52.889996,1.371234725979083,0.6463745045010505
Ghaziabad,1998,4,0.0,-0.38532046640756773,0.8074848973474388
Ghaziabad,1998,5,17.098515,0.31132212337330467,0.868579219309568
Ghaziabad,1998,6,69.007515,0.43881386309219333,0.23113353417700105
Ghaziabad,1998,7,387.55478,1.261794364444806,1.2916013494163692
Ghaziabad,1998,8,357.4681,0.9602823184732328,1.3795521290269013
Ghaziabad,1998,9,0.0,-1.8339146358159146,0.8373390111408192
Ghaziabad,1998,10,0.0,-0.43072729929545756,0.25022084782350273
Ghaziabad,1998,11,0.0,0.5244005127080407,-1.8339146358159146
Ghaziabad,1998,12,0.0,-0.2104283942479247,-1.1107716166367858
Ghaziabad,1999,1,63.811893,1.87836157773316,1.3214577373470857
Ghaziabad,1999,2,4.911266,-0.22039627684635885,0.8133113801842351
Ghaziabad,1999,3,0.0,-0.7279132908816442,0.5747174105926882
Ghaziabad,1999,4,0.0,-0.38532046640756773,-1.2916954330574288
Ghaziabad,1999,5,7.1383753,-0.2687866351323139,-1.2270583455565567
Ghaziabad,1999,6,107.242645,1.001660922685451,0.6347619695873684
Ghaziabad,1999,7,389.41733,1.2702600629738354,1.4380848619151956
Ghaziabad,1999,8,113.306656,-0.5316698469803706,0.6832192479463309
Ghaziabad,1999,9,163.52238,0.6777675978652199,0.6038404911428125
Ghaziabad,1999,10,28.864702,1.1360775531457539,0.004130414107146569
Ghaziabad,1999,11,0.0,0.5244005127080407,0.7306578507046263
Ghaziabad,1999,12,0.0,-0.2104283942479247,0.6674680605581104
Ghaziabad,2000,1,5.6408715,-0.21811196575249822,-0.6109647592258356
Ghaziabad,2000,2,31.712727,0.7384461981266198,0.24589175354804982
Ghaziabad,2000,3,1.6801257,-0.4451888892403846,-0.02520138462435517
Ghaziabad,2000,4,10.0106735,0.6578427643507793,0.24803066208206154
Ghaziabad,2000,5,4.0162525,-0.5320677250045652,-0.6512301737476565
Ghaziabad,2000,6,157.80031,1.5745482863179376,1.2879318899215475
Ghaziabad,2000,7,243.72089,0.5082744649286783,0.9369562408674221
Ghaziabad,2000,8,313.3744,0.756951685746629,1.0573834767096675
Ghaziabad,2000,9,25.38223,-0.7538757169858188,0.3347466641491639
Ghaziabad,2000,10,0.0,-0.43072729929545756,0.164104396894745
Ghaziabad,2000,11,0.0,0.5244005127080407,-0.9334964074467155
Ghaziabad,2000,12,0.0,-0.2104283942479247,-1.1107716166367858
Ghaziabad,2001,1,3.3079402,-0.41449398970525275,-0.8569641950109037
Ghaziabad,2001,2,1.8325276,-0.48184697209136307,-1.0011353220186405
Ghaziabad,2001,3,2.246324,-0.385205011680155,-1.262110216982468
Ghaziabad,2001,4,27.633633,1.3522988845123598,-0.044312016398712954
Ghaziabad,2001,5,13.727737,0.14263272737727536,0.30664306818952813
Ghaziabad,2001,6,24.953213,-0.5876770098815104,-0.10798166111858548
Ghaziabad,2001,7,59.1388,-1.19894977996017,-1.5881562657927164
Ghaziabad,2001,8,15.655894,-1.9074088070589315,-2.48400994115845
Ghaziabad,2001,9,7.9075828,-1.2793516733594665,-2.552107174208082
Ghaziabad,2001,10,0.26601207,-0.3227279867425415,-2.079999677802669
Ghaziabad,2001,11,0.0,0.5244005127080407,-1.4319618841525086
Ghaziabad,2001,12,0.0,-0.2104283942479247,-1.0124360080973254
Ghaziabad,2002,1,10.5749,0.11155702412379902,-0.25576375666422796
Ghaziabad,2002,2,11.431311,0.12081244043916324,-0.1614041844689182
Ghaziabad,2002,3,0.17563383,-0.6702590955531786,-0.5217558140833454
Ghaziabad,2002,4,0.0,-0.38532046640756773,-0.805611671557801
Ghaziabad,2002,5,20.226925,0.4519061314530878,-0.43268137219108765
Ghaziabad,2002,6,30.456097,-0.4106103609652745,-0.42901290307228657
Ghaziabad,2002,7,3.9870152,-3.1919116634469233,-2.3563778778241633
Ghaziabad,2002,8,461.35553,1.3836764520206264,0.22461377738634242
Ghaziabad,2002,9,286.30435,1.3271168980072479,0.8562262248552428
Ghaziabad,2002,10,0.5478671,-0.2626964938384815,1.620081907409268
Ghaziabad,2002,11,0.0,0.5244005127080407,1.2268292599069253
Ghaziabad,2002,12,10.787784,0.8700271652311832,0.002033215556796358
Ghaziabad,2003,1,33.767097,1.0825479703268053,0.9179195160905483
Ghaziabad,2003,2,83.89485,1.6371256081807846,1.5421183221361834
Ghaziabad,2003,3,9.397044,0.10248092759097494,1.3793215186437209
Ghaziabad,2003,4,0.0,-0.38532046640756773,1.109393507325632
