district,price_mean_modal,price_median_modal,price_mean_min,price_mean_max,price_mean_spread,price_std,price_cv,price_iqr,price_max_monthly,price_min_monthly,price_rolling_vol_3m,price_rolling_vol_6m,price_max_monthly_change,price_mean_abs_monthly_change,jan_avg_price,jan_std_price,feb_avg_price,feb_std_price,mar_avg_price,mar_std_price,apr_avg_price,apr_std_price,may_avg_price,may_std_price,jun_avg_price,jun_std_price,jul_avg_price,jul_std_price,aug_avg_price,aug_std_price,sep_avg_price,sep_std_price,oct_avg_price,oct_std_price,nov_avg_price,nov_std_price,dec_avg_price,dec_std_price,seasonal_amplitude,seasonal_cv,seasonal_strength,peak_to_trough_ratio,peak_price_month,trough_price_month,peak_month_consistency,price_trend_linear_slope,price_trend_quadratic_coef,price_cagr,mann_kendall_tau,mann_kendall_pvalue,structural_break_count,monthly_return_mean,monthly_return_median,monthly_return_volatility,pct_positive_months,longest_increasing_streak,longest_decreasing_streak,num_turning_points,max_drawdown,pct_imputed,observed_years,imputed_years,missing_years_before_imputation,fraction_extrapolated
Saharanpur,1634.815978166024,1579.5173913043477,1540.242441210824,1710.0955679333686,169.85312672254489,521.1660651958395,31.879188370821783,779.9985077573392,2920.8695652173915,810.5714285714286,41.146054999360764,65.54329300842267,380.0833333333335,42.76183141614264,1665.2421674357436,576.7771164182245,1667.459460383589,559.8868503474839,1655.3171480312208,526.9545527704406,1585.2813991289881,486.3554478293455,1557.399913009767,484.62927428097936,1578.8362149254103,502.18589307741945,1588.750071806254,512.7177441918757,1606.8660189724278,520.2421851460223,1628.141186108051,531.4629584684246,1653.5904536539208,544.2342117132648,1700.4504280226024,555.5373724484137,1730.4572765143141,562.1672500622155,173.05736350454708,3.2340104054396415,0.01029125439691814,1.111119412592045,12.0,5.0,45.0,7.197177130032335,0.017098818017872715,0.059195816644544985,0.87917417293757,2.0226146803103767e-91,4.0,0.005511254482605054,0.008239983895387049,0.037471161734122606,64.85355648535564,12.0,4.0,72.0,24.4200657258844,10.833333333333334,20.0,6.0,0.0,2.5
Sant Kabir Nagar,1464.5123386681068,1204.1586363636363,1415.0787782341165,1497.4009973828224,82.32221914870588,558.8293295678225,38.15804857445222,886.2849886734997,2900.0,710.967619047619,18.18887189018022,30.693281155707773,430.0,18.13496597358994,1422.3375511291244,581.8235534571648,1425.0800575755943,598.9959901986243,1436.32257925627,600.0447362291743,1452.4962680471704,535.1768977416849,1454.614370483683,534.7676284526585,1463.7912284521035,545.5408863679108,1466.6271761495084,551.2536674293126,1472.0543547286047,555.8572186623898,1483.5845785811412,573.3594776691967,1490.916144257059,583.8244980834942,1498.971420089349,591.1667915592641,1507.3523352676734,600.0130197768807,85.01478413854898,1.8999028137910423,0.0024790795271293657,1.0597711732148671,12.0,1.0,60.0,7.7690981717578085,0.022734878259541288,0.06809644676980331,0.9178595782625214,1.7257829333912136e-99,4.0,0.005474920389284959,0.0029025044034136638,0.018817836576065464,62.76150627615063,22.0,12.0,43.0,15.517241379310345,55.41666666666667,20.0,17.0,0.0,1.25
Sant Ravidas Nagar (Bhadohi),1615.199383007654,1525.3125,1558.790910397515,1670.6528178281305,111.86190743061572,489.94485256992715,30.33339770459815,621.5818281718282,2844.4444444444443,920.19,21.25438084959718,37.00564692210784,377.6098901098899,20.315523515758183,1607.2308218504063,552.6424529628218,1624.670387158451,560.6377705564963,1614.828345218507,527.5958431801731,1579.1126219726566,449.6746671668439,1578.292762751954,442.8744962441093,1582.2985768349297,444.7019048515819,1597.6783471461458,463.5853088773344,1609.6243025732438,476.72472658940694,1622.3659208980434,490.03057635833204,1638.4472415413961,504.71665378312224,1653.4975235704267,523.4421548408695,1674.3457445756856,551.3491025579716,96.05298182373167,1.8474876622483463,0.003709547830080473,1.0608587862091259,12.0,5.0,60.0,6.805879922230548,0.01566153902912002,0.05582369495452277,0.9281010567546681,2.047959715471883e-101,5.0,0.00452873080648227,0.0036200688984031615,0.020326407462730133,66.94560669456067,97.0,18.0,20.0,21.85430463576159,54.58333333333333,20.0,15.0,0.0,3.3333333333333335
Shahjahanpur,1601.3359815041663,1570.296875,1562.3146160472509,1636.7798153886608,74.46519934140989,517.2116368151119,32.29875821120842,754.0776963185895,2887.59375,800.0,39.3514802758602,61.73441020349613,413.641304347826,39.81684068412774,1622.7094303773033,567.046711865394,1634.9840368247408,575.3880559947722,1609.8186445720416,524.1859823933091,1541.2507763039837,473.8385554025975,1545.5657283915705,486.49804491490204,1559.6696741283874,505.4299382823206,1563.0852614068876,501.85835512498176,1589.4133996273958,510.5521387747568,1600.3124945686352,524.3037652877518,1619.3897481967495,540.4446883103623,1649.9469630806102,550.94667874146,1679.8856205716886,562.3270839217195,138.63484426770492,2.7013123244142836,0.006994842648177645,1.089949569790427,12.0,4.0,50.0,7.173103718513075,0.01615971676130664,0.059201476088888594,0.8776762696564974,3.8330273910205675e-91,5.0,0.005211284589544855,0.005773503434739924,0.03610509494200484,66.10878661087865,33.0,10.0,75.0,22.0576773187841,25.0,20.0,10.0,0.0,0.8333333333333334
Shrawasti,1573.307620221119,1535.6060606060605,1543.5477991431844,1608.7640089357617,65.21620979257727,529.9959645544636,33.68673473277755,851.433453525641,2842.6190476190477,830.9804761904762,32.86393191515896,50.34507611414484,362.5333333333331,34.11337514014668,1567.098282085125,561.7446914805314,1581.3173053113553,554.2771541349426,1574.364530540293,533.8830700354672,1549.6047947850395,526.53242826404,1567.2294787920414,541.4393908462432,1567.0346955636576,540.4915497403277,1564.5441580528072,541.0695256045907,1569.3400681986836,537.5488134678714,1581.3894388687975,541.4051970145382,1580.739167087432,547.1384757766608,1588.763776295977,546.7797562086364,1588.2657470722147,537.011681914541,39.158981510937565,0.7215677836180066,0.00045881376200692964,1.0252703022362355,11.0,4.0,15.0,7.439017905138372,0.013396046998985304,0.061269296370015436,0.9108356812409522,6.71920580283964e-98,5.0,0.005254570339829126,0.003416600462951669,0.03292934694563404,59.83263598326359,13.0,7.0,71.0,21.88412049843921,32.083333333333336,20.0,14.0,0.0,3.75
Siddharthnagar,1563.3600215355405,1554.5448717948718,1534.3757369567277,1585.6389288028572,51.263191846129644,492.5409654892174,31.505280850500515,816.7866923321881,2704.5588235294117,888.5505882352942,28.39031020959219,44.54713083378559,288.65819209039546,28.845964689966276,1557.107639145707,521.3659117795086,1562.4961827334823,522.2367922506044,1554.1911506187082,514.7791923843345,1537.1371695643202,494.44352911398045,1536.218266410351,491.0830084502999,1541.1776294624465,499.70266330760177,1542.0596013848913,497.03428949727106,1557.5834651676528,496.2855101298254,1562.140495157965,491.6346132476384,1585.226646751174,492.1908518071049,1610.7908333252349,502.17643065892577,1614.1911787045512,518.6384083061295,77.97291229420034,1.7077172624376837,0.002938090886885328,1.0507564022633307,12.0,5.0,35.0,6.884051146002964,0.013206569676228713,0.055440961419292556,0.8847530467217586,1.661407660700176e-92,5.0,0.004701587487699827,0.005077696409890198,0.030033184252685932,57.74058577405857,11.0,16.0,70.0,20.52267373380447,20.833333333333336,20.0,7.0,0.0,3.75
Sitapur,1580.1403663082276,1559.2381320949432,1542.4920906169948,1608.4391913432457,65.94710072625087,503.3399038220998,31.854126035529468,782.1804452787212,2806.268656716418,772.0416666666666,40.41083789704055,60.82079272802965,307.74912280701733,42.86429095608278,1606.21853383981,544.4824891261997,1606.6437257752955,531.3038411695139,1568.9662138189865,504.9722024180817,1514.6029414670136,485.51193532533887,1539.7444618802383,493.0307251330158,1548.2445950603098,494.37332249677564,1534.5707088351114,491.9482315359132,1567.2039241571179,506.52761734731655,1590.600246952981,516.1082141894452,1601.5030024028229,520.9015711419557,1632.8053674313483,532.508739186684,1650.580674077697,538.6000213972038,135.97773261068346,2.6299571326666187,0.0068165708221021495,1.089777808353507,12.0,4.0,40.0,6.943115564583914,0.016346099000359594,0.056792256424720966,0.8696061521388115,1.636437498921141e-89,5.0,0.005182635724252975,0.006114364450568344,0.04104865515218439,61.50627615062761,8.0,4.0,98.0,20.204081632653068,7.083333333333333,20.0,6.0,0.0,0.8333333333333334
Sonbhadra,1636.2166112622724,1615.5738636363635,1583.7155611975747,1690.3829517350853,106.66739053751077,521.3734653231829,31.864574759509694,836.2596153846157,2894.0384615384614,903.8,26.335793808873984,43.80201663687536,384.24749163879596,26.026627911905315,1630.5390044405012,580.3995007073701,1655.145285938202,599.9931554996515,1632.4077992383434,549.1216090450201,1596.0428791459767,485.8062229595834,1599.775206419909,485.35719772715305,1612.6524130958383,496.59120419813695,1616.673365269337,501.62931583097566,1625.030890732935,508.7313919653282,1642.459328325113,522.1447371778095,1654.8836376883985,537.0715690173212,1675.74996092789,545.9248719489758,1693.2395639248268,568.4146969074338,97.19668477885011,1.806557391405643,0.003214306390524754,1.0608985422940886,12.0,4.0,55.00000000000001,7.332363496918321,0.012459700395573757,0.05713668413232775,0.9360315743778548,2.697853043690552e-103,5.0,0.00468305440404418,0.004676018704074636,0.02294403563036788,77.40585774058577,47.0,7.0,34.0,19.52321953010278,44.583333333333336,20.0,12.0,0.0,3.75
Sultanpur,1586.8446015513196,1525.714689265537,1546.726950926972,1627.4964636648244,80.76951273785238,524.2085011116812,33.034646278482995,830.0788288288286,2823.1481481481483,862.5,43.13362362509001,65.87361828003029,295.0799999999999,44.781299355384625,1616.4771236961199,579.4534530181076,1613.2301593013822,544.5011181220179,1579.0157741568357,523.5615403221095,1529.0635802798163,485.64593740558087,1538.2355303724055,497.70151802533906,1551.320111924423,509.3857696822437,1531.0577403699817,508.45745010403095,1561.3300295137456,524.2267634445786,1589.534398444741,541.7384367482085,1615.9631683517541,551.8618878543023,1653.2863955881323,569.6422041054537,1663.6212066164978,571.4869894258534,134.55762633668155,2.9143919656296373,0.0077831714999845375,1.0880000204517708,12.0,4.0,25.0,7.203499308928418,0.01972455157883139,0.05576554373357956,0.8481805550030579,3.8623358489562654e-85,3.0,0.005224965003672545,0.0032613672384038672,0.04137489081185834,54.811715481171554,8.0,7.0,94.0,30.393468950749465,4.583333333333333,20.0,3.0,0.0,3.75
Unnao,1587.8949361286402,1544.4483568075116,1567.4734435114322,1606.203098703779,38.729655192346975,518.7271491890599,32.66759893156031,788.4585949780756,2825.9868421052633,758.75,42.77344282102848,66.69320853949046,358.259849906191,43.14387870502277,1610.4989766613169,550.0597081124644,1615.739628638403,551.1110917289441,1595.5519828023232,532.537699645463,1531.4387327068516,498.9865015414358,1533.7747159134765,501.8750445489078,1545.4189260435728,507.9745417387706,1538.4453445720903,515.2622618850031,1570.743281365476,522.5008731332965,1594.0627913725946,528.5485958572347,1614.7010767547677,534.8136438584456,1642.870861248768,544.6082888132934,1661.492915464042,559.5715684021854,130.05418275719035,2.764742855474724,0.0071626719160357765,1.0849228767561054,12.0,4.0,35.0,7.14883343523662,0.016263106778993727,0.05749304199961203,0.8514043633174291,6.964081994809427e-86,4.0,0.005353408335240176,0.004777509810215408,0.0427656616475876,60.66945606694561,9.0,6.0,89.0,22.75879510695223,1.6666666666666667,20.0,3.0,0.0,0.8333333333333334
Varanasi,1661.1585793832744,1630.4485645933014,1630.1819170133228,1693.4287258696984,63.2468088563757,499.34550842600754,30.06007461439327,720.8062393162395,2958.75,874.1666666666666,36.42983953849377,58.23290101755327,410.163043478261,36.54712309791225,1673.8017961293092,559.9646984201588,1702.5765642502997,562.9473796172435,1672.7724608191809,505.4906125514773,1616.7691658554006,459.19365319689297,1602.5550829926917,464.4783764232409,1621.345263715753,484.00747622519646,1623.4973532763531,482.0281920230483,1639.21934724032,489.7070861032769,1654.9286493375046,493.0787709605052,1679.721463914772,517.6098976901505,1705.6546857546534,530.7963150133072,1741.0611193130542,551.3792276879619,138.50603632036245,2.5441693674591614,0.007163280045710253,1.0864282531004859,12.0,5.0,40.0,6.87851067134296,0.016269098099310025,0.05432929858210822,0.8919032032289985,4.6505801304346673e-94,5.0,0.0049611999050325735,0.007936421147021866,0.032080397234031444,73.64016736401673,39.0,4.0,62.0,22.607084693449405,20.833333333333336,20.0,7.0,0.0,0.8333333333333334
