district,year,month,avg_tmax,avg_tmin,avg_tmean,monthly_rainfall,rainy_days,HDD_10,HDD_15,HDD_18
Ambedkar Nagar,1979,4,38.701668,21.404,30.052834,3.6326416,1,0.0,0.0,0.0
Ambedkar Nagar,1979,5,40.71742,24.432579,32.575,0.107353486,0,0.0,0.0,0.0
Ambedkar Nagar,1979,6,39.561333,26.484999,33.023167,74.47818,6,0.0,0.0,0.0
Ambedkar Nagar,1979,7,33.865482,25.828064,29.846775,294.42764,19,0.0,0.0,0.0
Ambedkar Nagar,1979,8,33.988712,25.938389,29.963549,53.87124,5,0.0,0.0,0.0
Ambedkar Nagar,1979,9,35.778,23.928667,29.853333,32.049786,4,0.0,0.0,0.0
Ambedkar Nagar,1979,10,34.244514,20.036451,27.140484,39.00556,3,0.0,0.0,0.0
Ambedkar Nagar,1979,11,31.334002,16.848333,24.091166,32.702156,2,0.0,0.0,0.0
Ambedkar Nagar,1979,12,25.028065,10.579033,17.803547,10.064883,1,0.0,0.12000084,23.324999
Ambedkar Nagar,1980,1,23.426773,8.157742,15.792258,1.6211925,0,0.0,10.949999,71.07
Ambedkar Nagar,1980,2,27.25069,11.047932,19.149311,2.4782228,0,0.0,2.045,22.495
Ambedkar Nagar,1980,3,32.501614,15.776129,24.13887,2.793465,1,0.0,0.0,0.0
Ambedkar Nagar,1980,4,40.751,22.632332,31.691668,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1980,5,41.036453,25.96516,33.50081,20.963745,3,0.0,0.0,0.0
Ambedkar Nagar,1980,6,35.668335,26.469666,31.069,84.76218,7,0.0,0.0,0.0
Ambedkar Nagar,1980,7,32.309677,25.786451,29.048063,418.20007,26,0.0,0.0,0.0
Ambedkar Nagar,1980,8,31.978388,25.591934,28.78516,395.57385,25,0.0,0.0,0.0
Ambedkar Nagar,1980,9,33.003334,24.998667,29.001,274.58652,13,0.0,0.0,0.0
Ambedkar Nagar,1980,10,32.417744,20.966774,26.692259,13.420161,2,0.0,0.0,0.0
Ambedkar Nagar,1980,11,29.56,14.246334,21.903168,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1980,12,24.704195,10.429032,17.566612,3.5812654,1,0.0,0.0,23.399994
Ambedkar Nagar,1981,1,22.168066,8.97,15.569033,12.770446,2,0.0,10.989998,75.47
Ambedkar Nagar,1981,2,26.801786,11.040715,18.92125,1.2601,0,0.0,0.029999733,16.855
Ambedkar Nagar,1981,3,31.001936,15.7690325,23.385485,16.024649,1,0.0,0.0,0.0
Ambedkar Nagar,1981,4,35.77,20.990334,28.380167,1.9664475,0,0.0,0.0,0.0
Ambedkar Nagar,1981,5,37.66516,24.471935,31.068548,33.19925,4,0.0,0.0,0.0
Ambedkar Nagar,1981,6,38.420666,26.336666,32.378666,58.67772,6,0.0,0.0,0.0
Ambedkar Nagar,1981,7,32.28484,25.734194,29.009516,617.45636,23,0.0,0.0,0.0
Ambedkar Nagar,1981,8,33.15774,26.008064,29.582903,146.09784,10,0.0,0.0,0.0
Ambedkar Nagar,1981,9,32.922,24.744333,28.833166,257.90073,9,0.0,0.0,0.0
Ambedkar Nagar,1981,10,32.77226,19.066774,25.919516,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1981,11,28.396,13.296332,20.846167,2.3730907,0,0.0,0.0,0.0
Ambedkar Nagar,1981,12,24.998388,8.09129,16.54484,0.6163588,0,0.0,0.15500069,47.18
Ambedkar Nagar,1982,1,23.862257,9.5532255,16.707743,25.080282,2,0.0,0.75,43.465004
Ambedkar Nagar,1982,2,24.01,10.391072,17.200535,5.463971,0,0.0,2.1999998,34.24
Ambedkar Nagar,1982,3,29.446453,14.242903,21.844677,34.908127,6,0.0,0.0,2.8849983
Ambedkar Nagar,1982,4,36.75567,19.842669,28.299168,22.503838,2,0.0,0.0,0.0
Ambedkar Nagar,1982,5,38.41129,22.838709,30.625,21.686434,3,0.0,0.0,0.0
Ambedkar Nagar,1982,6,36.124,24.887333,30.505667,212.32527,9,0.0,0.0,0.0
Ambedkar Nagar,1982,7,36.164192,26.000969,31.08258,195.8867,11,0.0,0.0,0.0
Ambedkar Nagar,1982,8,33.462902,24.898708,29.180805,177.89868,19,0.0,0.0,0.0
Ambedkar Nagar,1982,9,32.945667,23.311335,28.1285,159.23412,9,0.0,0.0,0.0
Ambedkar Nagar,1982,10,33.029354,19.33,26.179678,4.1022863,1,0.0,0.0,0.0
Ambedkar Nagar,1982,11,28.512333,14.212001,21.362165,21.045118,1,0.0,0.0,3.4099998
Ambedkar Nagar,1982,12,24.802258,9.252581,17.027418,5.938027,1,0.0,1.3949995,34.775
Ambedkar Nagar,1983,1,20.36871,7.3396773,13.854194,38.506634,2,0.0,55.77,130.17
Ambedkar Nagar,1983,2,25.07893,9.662143,17.370535,0.21347998,0,0.0,9.005,40.485
Ambedkar Nagar,1983,3,32.1029,14.378387,23.240646,0.07349823,0,0.0,0.0,0.0
Ambedkar Nagar,1983,4,34.520332,19.305,26.912666,31.62213,3,0.0,0.0,0.0
Ambedkar Nagar,1983,5,37.193226,22.959032,30.076128,50.011223,6,0.0,0.0,0.0
Ambedkar Nagar,1983,6,39.547997,26.009666,32.77883,69.956436,5,0.0,0.0,0.0
Ambedkar Nagar,1983,7,34.31,25.463224,29.886612,481.19934,16,0.0,0.0,0.0
Ambedkar Nagar,1983,8,33.510967,25.418066,29.464518,184.35205,10,0.0,0.0,0.0
Ambedkar Nagar,1983,9,32.492332,24.969,28.730665,363.01178,17,0.0,0.0,0.0
Ambedkar Nagar,1983,10,31.651613,20.504517,26.078064,42.51975,5,0.0,0.0,0.0
Ambedkar Nagar,1983,11,29.365,13.118333,21.241667,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1983,12,24.852903,9.552581,17.202742,18.643879,1,0.0,3.9049997,33.76
Ambedkar Nagar,1984,1,22.650967,8.63742,15.644194,20.352156,1,0.0,7.9300003,73.54
Ambedkar Nagar,1984,2,23.715172,9.821034,16.768103,23.248142,2,0.0,5.3,44.63
Ambedkar Nagar,1984,3,33.32742,15.359355,24.343388,6.4043984,1,0.0,0.0,0.0
Ambedkar Nagar,1984,4,38.992,21.696001,30.344,3.45794,0,0.0,0.0,0.0
Ambedkar Nagar,1984,5,40.300003,25.33742,32.81871,19.090336,1,0.0,0.0,0.0
Ambedkar Nagar,1984,6,35.043003,25.900333,30.471668,677.56396,17,0.0,0.0,0.0
Ambedkar Nagar,1984,7,32.93645,25.358387,29.147419,463.2349,21,0.0,0.0,0.0
Ambedkar Nagar,1984,8,33.096127,25.306452,29.20129,189.52283,13,0.0,0.0,0.0
Ambedkar Nagar,1984,9,32.209,23.221334,27.715168,274.64056,14,0.0,0.0,0.0
Ambedkar Nagar,1984,10,33.544838,19.519033,26.531935,16.958517,1,0.0,0.0,0.0
Ambedkar Nagar,1984,11,29.415,12.040667,20.727835,0.0,0,0.0,0.0,0.914999
Ambedkar Nagar,1984,12,25.717419,9.0229025,17.370161,3.4876163,1,0.0,1.6049986,31.5
Ambedkar Nagar,1985,1,22.972582,9.590968,16.281775,30.040833,2,0.0,2.790001,54.205
Ambedkar Nagar,1985,2,27.17107,9.742143,18.456606,0.0,0,0.0,0.0,12.155
Ambedkar Nagar,1985,3,35.06871,16.169678,25.619194,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1985,4,38.902,21.756666,30.329334,0.28480044,0,0.0,0.0,0.0
Ambedkar Nagar,1985,5,39.915485,25.396774,32.65613,4.388524,1,0.0,0.0,0.0
Ambedkar Nagar,1985,6,38.823997,26.986,32.905003,46.242626,6,0.0,0.0,0.0
Ambedkar Nagar,1985,7,31.911936,25.199354,28.555645,352.9211,22,0.0,0.0,0.0
Ambedkar Nagar,1985,8,32.989033,25.76129,29.375162,275.75775,14,0.0,0.0,0.0
Ambedkar Nagar,1985,9,31.885334,24.391666,28.138498,215.0483,15,0.0,0.0,0.0
Ambedkar Nagar,1985,10,30.463549,20.26258,25.363064,82.45918,5,0.0,0.0,0.0
Ambedkar Nagar,1985,11,28.725334,13.740666,21.233,0.26422966,0,0.0,0.0,0.020000458
Ambedkar Nagar,1985,12,25.460966,10.895806,18.178389,22.355389,1,0.0,0.71000004,17.43
Ambedkar Nagar,1986,1,23.248388,8.579033,15.91371,2.3483617,0,0.0,16.95,67.745
Ambedkar Nagar,1986,2,25.353573,11.374642,18.364107,38.03379,4,0.0,0.0,10.085001
Ambedkar Nagar,1986,3,32.77742,15.622258,24.199839,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1986,4,37.785664,20.980665,29.383167,6.907513,1,0.0,0.0,0.0
Ambedkar Nagar,1986,5,37.72323,23.080969,30.402096,40.663822,5,0.0,0.0,0.0
Ambedkar Nagar,1986,6,38.166668,26.236,32.201332,80.025734,9,0.0,0.0,0.0
Ambedkar Nagar,1986,7,32.59129,25.36871,28.98,308.8861,22,0.0,0.0,0.0
Ambedkar Nagar,1986,8,33.00839,25.346775,29.17758,265.95316,16,0.0,0.0,0.0
Ambedkar Nagar,1986,9,32.827,23.918667,28.372833,157.26926,9,0.0,0.0,0.0
Ambedkar Nagar,1986,10,31.387743,19.334192,25.360968,46.70008,4,0.0,0.0,0.0
Ambedkar Nagar,1986,11,29.793333,14.47,22.131666,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1986,12,23.99871,10.2,17.099356,71.4598,5,0.0,2.46,40.635002
Ambedkar Nagar,1987,1,22.969355,8.62129,15.795322,7.450892,1,0.0,10.664997,68.725
Ambedkar Nagar,1987,2,27.991428,11.956071,19.973751,3.6149373,0,0.0,0.0,2.5900002
Ambedkar Nagar,1987,3,33.31774,15.8070965,24.56242,2.4497557,0,0.0,0.0,0.0
Ambedkar Nagar,1987,4,38.373665,21.121334,29.7475,6.91893,1,0.0,0.0,0.0
Ambedkar Nagar,1987,5,39.04645,23.772903,31.409678,30.147366,2,0.0,0.0,0.0
Ambedkar Nagar,1987,6,41.472336,28.086334,34.779335,29.833595,6,0.0,0.0,0.0
Ambedkar Nagar,1987,7,34.400322,26.134193,30.267258,421.01627,14,0.0,0.0,0.0
Ambedkar Nagar,1987,8,33.5,25.653872,29.576937,193.3953,9,0.0,0.0,0.0
Ambedkar Nagar,1987,9,32.832333,24.828333,28.830332,408.11505,14,0.0,0.0,0.0
Ambedkar Nagar,1987,10,32.519356,20.570969,26.545162,100.28221,4,0.0,0.0,0.0
Ambedkar Nagar,1987,11,29.694668,14.021334,21.858,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1987,12,25.050968,9.163226,17.107098,2.1541183,0,0.0,0.0,33.495
Ambedkar Nagar,1988,1,24.155483,8.831613,16.49355,0.0,0,0.0,2.0800009,46.829998
Ambedkar Nagar,1988,2,27.760689,11.471724,19.616207,5.113178,0,0.0,0.0,5.08
Ambedkar Nagar,1988,3,32.868385,15.612904,24.240646,33.36235,3,0.0,0.0,0.0
Ambedkar Nagar,1988,4,38.722664,21.594667,30.158667,21.483137,1,0.0,0.0,0.0
Ambedkar Nagar,1988,5,39.84065,25.701612,32.77113,35.65019,3,0.0,0.0,0.0
Ambedkar Nagar,1988,6,36.835003,26.091333,31.463167,133.55357,13,0.0,0.0,0.0
Ambedkar Nagar,1988,7,32.746128,25.819355,29.282742,293.0006,23,0.0,0.0,0.0
Ambedkar Nagar,1988,8,32.34871,25.65645,29.00258,380.11035,24,0.0,0.0,0.0
Ambedkar Nagar,1988,9,34.04333,25.112667,29.578,131.85652,7,0.0,0.0,0.0
Ambedkar Nagar,1988,10,32.73516,19.374516,26.054838,35.44905,2,0.0,0.0,0.0
Ambedkar Nagar,1988,11,29.488335,13.551666,21.519999,0.0,0,0.0,0.0,0.3199997
Ambedkar Nagar,1988,12,25.421614,10.486129,17.95387,23.114897,2,0.0,0.0,14.389998
Ambedkar Nagar,1989,1,22.341934,7.5641937,14.953065,7.9786696,1,0.0,23.760002,94.705
Ambedkar Nagar,1989,2,26.331785,10.080358,18.206072,9.404604,1,0.0,0.16499996,20.425001
Ambedkar Nagar,1989,3,31.860323,14.979677,23.42,5.776013,1,0.0,0.0,0.0
Ambedkar Nagar,1989,4,38.352333,19.832666,29.0925,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1989,5,40.054516,25.071613,32.563065,25.586378,2,0.0,0.0,0.0
Ambedkar Nagar,1989,6,36.538334,26.134,31.336168,159.44444,14,0.0,0.0,0.0
Ambedkar Nagar,1989,7,33.046772,25.754194,29.400484,737.35474,23,0.0,0.0,0.0
Ambedkar Nagar,1989,8,33.565163,25.800646,29.682903,259.1577,20,0.0,0.0,0.0
Ambedkar Nagar,1989,9,32.832664,24.642334,28.7375,203.39122,16,0.0,0.0,0.0
Ambedkar Nagar,1989,10,32.934517,19.927097,26.430805,6.7033143,1,0.0,0.0,0.0
Ambedkar Nagar,1989,11,29.842335,13.407667,21.625,0.35956335,0,0.0,0.0,0.0
Ambedkar Nagar,1989,12,24.086128,9.334516,16.710323,7.4245563,2,0.0,11.729999,43.274998
Ambedkar Nagar,1990,1,24.25129,8.3090315,16.28016,0.0,0,0.0,22.990002,67.4
Ambedkar Nagar,1990,2,25.388214,10.867857,18.128035,45.38203,5,0.0,0.0,10.414997
Ambedkar Nagar,1990,3,30.680967,13.348064,22.014517,7.1007895,1,0.0,0.0,2.3149986
Ambedkar Nagar,1990,4,37.93,19.513666,28.721834,0.20882499,0,0.0,0.0,0.0
Ambedkar Nagar,1990,5,37.59161,23.601934,30.596775,35.287502,5,0.0,0.0,0.0
Ambedkar Nagar,1990,6,37.152664,25.926,31.539333,298.41223,12,0.0,0.0,0.0
Ambedkar Nagar,1990,7,31.50129,24.245161,27.873226,721.4149,27,0.0,0.0,0.0
Ambedkar Nagar,1990,8,33.333546,24.841934,29.087742,356.4008,15,0.0,0.0,0.0
Ambedkar Nagar,1990,9,32.498665,24.273,28.385834,250.80962,17,0.0,0.0,0.0
Ambedkar Nagar,1990,10,32.27839,19.200644,25.739515,14.775621,2,0.0,0.0,0.0
Ambedkar Nagar,1990,11,29.963999,13.338,21.651001,0.0,0,0.0,0.0,0.09499931
Ambedkar Nagar,1990,12,25.384838,8.975806,17.180323,0.892358,0,0.0,0.0049991608,26.870003
Ambedkar Nagar,1991,1,22.940968,7.436774,15.188871,6.797056,2,0.0,24.27,93.009995
Ambedkar Nagar,1991,2,27.883213,11.805,19.844107,11.35107,2,0.0,0.0,1.3000011
Ambedkar Nagar,1991,3,33.10516,15.761935,24.433548,16.184566,1,0.0,0.0,0.0
Ambedkar Nagar,1991,4,37.619,20.356667,28.987833,7.1566243,1,0.0,0.0,0.0
Ambedkar Nagar,1991,5,40.689354,25.111614,32.900482,2.0863621,0,0.0,0.0,0.0
Ambedkar Nagar,1991,6,37.170666,26.458334,31.8145,163.5224,11,0.0,0.0,0.0
Ambedkar Nagar,1991,7,35.59161,26.482582,31.037096,99.55315,10,0.0,0.0,0.0
Ambedkar Nagar,1991,8,31.923548,25.088064,28.505806,513.1799,26,0.0,0.0,0.0
Ambedkar Nagar,1991,9,33.215,24.046667,28.630833,349.52185,15,0.0,0.0,0.0
Ambedkar Nagar,1991,10,33.333225,17.978065,25.655645,0.053697854,0,0.0,0.0,0.0
Ambedkar Nagar,1991,11,28.657999,12.379,20.5185,0.94222575,0,0.0,0.0,0.0
Ambedkar Nagar,1991,12,24.221935,9.434839,16.828386,6.953536,0,0.0,6.1100006,38.640007
Ambedkar Nagar,1992,1,23.541935,8.05742,15.799678,2.8636417,1,0.0,17.45,78.060005
Ambedkar Nagar,1992,2,25.065172,9.181034,17.123104,6.6442027,1,0.0,1.0100012,34.620003
Ambedkar Nagar,1992,3,33.607418,15.825161,24.716291,0.115795724,0,0.0,0.0,0.0
Ambedkar Nagar,1992,4,38.932667,21.448,30.190334,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1992,5,39.248707,23.815805,31.532259,19.650797,1,0.0,0.0,0.0
Ambedkar Nagar,1992,6,39.769665,26.555666,33.162666,97.05441,10,0.0,0.0,0.0
Ambedkar Nagar,1992,7,34.966774,25.810968,30.38887,433.67575,18,0.0,0.0,0.0
Ambedkar Nagar,1992,8,33.061935,25.14258,29.102257,303.774,15,0.0,0.0,0.0
Ambedkar Nagar,1992,9,33.246334,23.789333,28.517832,77.5578,8,0.0,0.0,0.0
Ambedkar Nagar,1992,10,32.745483,19.74,26.242743,194.19676,3,0.0,0.0,0.0
Ambedkar Nagar,1992,11,29.480665,14.2126665,21.846668,2.9856324,1,0.0,0.0,1.3150024
Ambedkar Nagar,1992,12,24.830645,9.193226,17.011936,0.0,0,0.0,0.2850008,37.785004
Ambedkar Nagar,1993,1,22.563227,8.186452,15.374839,2.062214,0,0.0,14.134998,81.865
Ambedkar Nagar,1993,2,27.600714,11.101428,19.351072,8.88444,2,0.0,0.0,8.685002
Ambedkar Nagar,1993,3,30.700968,13.969032,22.335001,28.945217,2,0.0,0.0,0.0
Ambedkar Nagar,1993,4,37.409668,19.678333,28.544,29.002266,2,0.0,0.0,0.0
Ambedkar Nagar,1993,5,39.301933,24.00258,31.65226,68.38059,4,0.0,0.0,0.0
Ambedkar Nagar,1993,6,38.189003,26.072332,32.130665,191.69333,7,0.0,0.0,0.0
Ambedkar Nagar,1993,7,34.544193,25.74871,30.14645,143.84193,15,0.0,0.0,0.0
Ambedkar Nagar,1993,8,33.43742,24.88258,29.159998,354.7041,22,0.0,0.0,0.0
Ambedkar Nagar,1993,9,31.265999,23.247334,27.256666,347.04227,20,0.0,0.0,0.0
Ambedkar Nagar,1993,10,33.070324,20.380644,26.725483,8.382719,1,0.0,0.0,0.0
Ambedkar Nagar,1993,11,29.382666,14.277666,21.830168,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1993,12,25.027098,9.341936,17.184515,0.0,0,0.0,0.0,35.565
Ambedkar Nagar,1994,1,24.099678,10.350968,17.225323,34.695457,4,0.0,4.7599983,32.385002
Ambedkar Nagar,1994,2,25.296785,10.913571,18.105177,21.314499,2,0.0,0.0,17.340004
Ambedkar Nagar,1994,3,33.021614,15.800967,24.411291,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1994,4,36.641335,21.061666,28.8515,8.847062,2,0.0,0.0,0.0
Ambedkar Nagar,1994,5,40.100323,25.587742,32.844032,13.764755,1,0.0,0.0,0.0
Ambedkar Nagar,1994,6,37.229332,27.375334,32.302334,224.85298,9,0.0,0.0,0.0
Ambedkar Nagar,1994,7,32.868385,26.407097,29.637743,230.47188,15,0.0,0.0,0.0
Ambedkar Nagar,1994,8,32.51871,26.154839,29.336775,276.48895,20,0.0,0.0,0.0
Ambedkar Nagar,1994,9,32.978333,24.453001,28.715666,400.906,10,0.0,0.0,0.0
Ambedkar Nagar,1994,10,32.70677,19.990967,26.348871,10.588164,3,0.0,0.0,0.0
Ambedkar Nagar,1994,11,30.0,14.374333,22.187166,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1994,12,25.696451,10.171935,17.934195,0.0,0,0.0,0.62000084,28.515003
Ambedkar Nagar,1995,1,21.792257,8.792903,15.292581,24.29601,2,0.0,15.0199995,83.93
Ambedkar Nagar,1995,2,26.275358,11.9375,19.106428,35.332787,3,0.0,0.0,9.690001
Ambedkar Nagar,1995,3,31.578386,16.169355,23.873873,1.3094878,0,0.0,0.0,0.0
Ambedkar Nagar,1995,4,38.927666,21.535334,30.2315,1.1897389,0,0.0,0.0,0.0
Ambedkar Nagar,1995,5,41.490643,26.404194,33.94742,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1995,6,39.57267,27.638334,33.6055,171.42546,7,0.0,0.0,0.0
Ambedkar Nagar,1995,7,34.62613,26.02387,30.325,243.70438,13,0.0,0.0,0.0
Ambedkar Nagar,1995,8,33.14129,25.384193,29.262743,247.01062,19,0.0,0.0,0.0
Ambedkar Nagar,1995,9,32.609665,24.263334,28.436499,188.14449,11,0.0,0.0,0.0
Ambedkar Nagar,1995,10,33.811615,20.708387,27.26,8.3238325,1,0.0,0.0,0.0
Ambedkar Nagar,1995,11,29.647667,13.954333,21.801,37.85116,2,0.0,0.0,0.0
Ambedkar Nagar,1995,12,25.368063,10.393549,17.880806,3.3334415,1,0.0,0.0,15.015004
Ambedkar Nagar,1996,1,22.53387,9.748387,16.141129,83.40989,4,0.0,3.9899988,57.785
Ambedkar Nagar,1996,2,26.01862,11.047241,18.532932,39.680046,4,0.0,0.0,12.735003
Ambedkar Nagar,1996,3,33.359676,16.694195,25.026936,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1996,4,38.169666,20.582666,29.376165,2.057796,0,0.0,0.0,0.0
Ambedkar Nagar,1996,5,41.37516,25.065485,33.22032,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1996,6,36.727665,26.038334,31.383,100.022545,11,0.0,0.0,0.0
Ambedkar Nagar,1996,7,33.546127,26.004839,29.775484,145.01994,12,0.0,0.0,0.0
Ambedkar Nagar,1996,8,32.08484,25.441612,28.763226,392.1011,23,0.0,0.0,0.0
Ambedkar Nagar,1996,9,32.994335,24.845,28.919668,162.06505,13,0.0,0.0,0.0
Ambedkar Nagar,1996,10,31.820644,20.212902,26.016775,86.130714,5,0.0,0.0,0.0
Ambedkar Nagar,1996,11,29.859667,12.623,21.241333,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1996,12,25.223549,7.6964517,16.460001,0.0,0,0.0,1.3699989,47.825005
Ambedkar Nagar,1997,1,22.796774,7.6835485,15.240162,1.6461674,0,0.0,9.495001,85.55501
Ambedkar Nagar,1997,2,26.255713,10.094643,18.175179,0.0,0,0.0,0.18999863,19.039999
Ambedkar Nagar,1997,3,32.122257,15.364194,23.743225,1.114174,0,0.0,0.0,0.0
Ambedkar Nagar,1997,4,35.63767,20.204334,27.921,18.215395,1,0.0,0.0,0.0
Ambedkar Nagar,1997,5,39.081936,23.537098,31.309515,17.99968,3,0.0,0.0,0.0
Ambedkar Nagar,1997,6,38.29733,26.417667,32.3575,63.70709,5,0.0,0.0,0.0
Ambedkar Nagar,1997,7,33.211292,25.865807,29.53855,373.61908,17,0.0,0.0,0.0
Ambedkar Nagar,1997,8,32.75484,25.584839,29.16984,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1997,9,32.392334,24.463335,28.427834,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1997,10,31.071936,19.529676,25.300806,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1997,11,27.898335,15.767333,21.832832,0.0,0,0.0,0.0,1.4099998
Ambedkar Nagar,1997,12,20.439678,10.986129,15.712903,0.0,0,0.0,23.965002,79.310005
Ambedkar Nagar,1998,1,20.972902,8.65129,14.812097,7.918355,2,0.0,30.345001,100.04
Ambedkar Nagar,1998,2,26.431429,12.035714,19.23357,5.0284166,1,0.0,0.0,6.0649986
Ambedkar Nagar,1998,3,30.027418,14.871936,22.449678,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1998,4,37.348,21.867666,29.607832,0.38741156,0,0.0,0.0,0.0
Ambedkar Nagar,1998,5,39.871937,25.769033,32.820484,17.148502,1,0.0,0.0,0.0
Ambedkar Nagar,1998,6,39.21133,27.960667,33.586002,47.347717,6,0.0,0.0,0.0
Ambedkar Nagar,1998,7,33.10581,26.265806,29.685806,84.64231,12,0.0,0.0,0.0
Ambedkar Nagar,1998,8,32.83387,26.380644,29.607258,473.7994,23,0.0,0.0,0.0
Ambedkar Nagar,1998,9,33.165,25.665335,29.415167,23.445337,4,0.0,0.0,0.0
Ambedkar Nagar,1998,10,32.906773,23.291292,28.099033,16.04134,3,0.0,0.0,0.0
Ambedkar Nagar,1998,11,29.047667,16.521334,22.784498,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1998,12,24.880001,9.561613,17.220806,0.0,0,0.0,7.1049995,36.144997
Ambedkar Nagar,1999,1,21.295483,8.262581,14.779032,0.0,0,0.0,37.745,104.405
Ambedkar Nagar,1999,2,26.930357,12.786428,19.858393,24.487461,3,0.0,0.44000053,13.589999
Ambedkar Nagar,1999,3,34.236774,16.016129,25.126451,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1999,4,40.808334,22.111666,31.46,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1999,5,38.633224,25.610323,32.121777,14.45294,3,0.0,0.0,0.0
Ambedkar Nagar,1999,6,36.938667,26.042,31.490334,86.36551,11,0.0,0.0,0.0
Ambedkar Nagar,1999,7,33.435482,26.03484,29.735163,187.03586,16,0.0,0.0,0.0
Ambedkar Nagar,1999,8,32.448067,25.636774,29.04242,165.42531,16,0.0,0.0,0.0
Ambedkar Nagar,1999,9,32.177666,24.988667,28.583166,98.89364,8,0.0,0.0,0.0
Ambedkar Nagar,1999,10,32.03,21.480968,26.755484,62.342216,5,0.0,0.0,0.0
Ambedkar Nagar,1999,11,29.749332,14.505334,22.127333,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,1999,12,24.79387,10.400645,17.597258,1.3168403,0,0.0,0.3899994,24.359997
Ambedkar Nagar,2000,1,22.200968,8.457419,15.329194,1.3103236,0,0.0,30.15,84.424995
Ambedkar Nagar,2000,2,24.899311,9.896207,17.397758,9.415958,1,0.0,0.3449993,25.07
Ambedkar Nagar,2000,3,32.31129,14.749355,23.530323,1.3138702,0,0.0,0.0,0.0
Ambedkar Nagar,2000,4,38.721,21.459665,30.090334,5.189721,1,0.0,0.0,0.0
Ambedkar Nagar,2000,5,37.81968,25.38,31.599838,56.39923,5,0.0,0.0,0.0
Ambedkar Nagar,2000,6,34.44,25.671999,30.056,246.2628,16,0.0,0.0,0.0
Ambedkar Nagar,2000,7,32.845806,25.40355,29.124678,249.82718,21,0.0,0.0,0.0
Ambedkar Nagar,2000,8,33.37226,25.74,29.55613,223.15451,16,0.0,0.0,0.0
Ambedkar Nagar,2000,9,31.984667,23.899,27.941833,283.20712,14,0.0,0.0,0.0
Ambedkar Nagar,2000,10,34.045162,20.874838,27.460001,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,2000,11,30.218666,14.824666,22.521667,21.364077,4,0.0,0.0,0.0
Ambedkar Nagar,2000,12,25.680323,8.82871,17.254517,0.0,0,0.0,0.0,25.190002
Ambedkar Nagar,2001,1,22.315485,7.576129,14.9458065,0.112020016,0,0.0,27.090002,97.365
Ambedkar Nagar,2001,2,27.5275,10.9175005,19.2225,0.0,0,0.0,0.9200001,13.434998
Ambedkar Nagar,2001,3,32.995483,15.383226,24.189354,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,2001,4,38.051003,20.862,29.456501,0.0,0,0.0,0.0,0.0
Ambedkar Nagar,2001,5,38.052258,25.012259,31.532259,15.74806,1,0.0,0.0,0.0
Ambedkar Nagar,2001,6,33.985332,25.327333,29.656334,341.38925,16,0.0,0.0,0.0
Ambedkar Nagar,2001,7,32.544193,25.320969,28.932579,283.73172,21,0.0,0.0,0.0
Ambedkar Nagar,2001,8,33.844196,25.578386,29.71129,130.78291,10,0.0,0.0,0.0
Ambedkar Nagar,2001,9,34.555668,24.248,29.401833,253.81969,11,0.0,0.0,0.0
Ambedkar Nagar,2001,10,32.83355,21.113873,26.97371,130.00038,6,0.0,0.0,0.0
Ambedkar Nagar,2001,11,30.208,14.774,22.491,4.5099583,1,0.0,0.0,0.0
Ambedkar Nagar,2001,12,23.749353,9.464839,16.607098,0.0,0,0.0,5.5699987,51.965
Ambedkar Nagar,2002,1,23.065485,9.152903,16.109194,24.84442,4,0.0,8.155001,63.18
Ambedkar Nagar,2002,2,26.378216,12.223572,19.300892,23.722067,2,0.0,0.0,12.815002
Ambedkar Nagar,2002,3,33.17387,16.5,24.836935,1.698753,0,0.0,0.0,0.0
Ambedkar Nagar,2002,4,38.507668,22.166666,30.337166,1.76409,0,0.0,0.0,0.0
